item_name,displayName,category,status,source_png,dest_rel_path,sprite_w,sprite_h,tex_w_note
Enchantment_Pyroclasm,Scroll of Explosions,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/explosive.png,assets/scrolls/Enchantment_Pyroclasm.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_RocketLauncher,Scroll of Rocket Launcher,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/rocketLauncher.png,assets/scrolls/Enchantment_RocketLauncher.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_SacredGround,Scroll of Sacred Ground,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/sacredGround.png,assets/scrolls/Enchantment_SacredGround.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_SnowmanHead,Scroll of Snowman Head,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/snowmanhead.png,assets/scrolls/Enchantment_SnowmanHead.png,199.88,361.9,tex=240x384 ATLAS_SUBRECT rect=200x362 (crop needed)
Enchantment_Steam,Scroll of Steam,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/steam.png,assets/scrolls/Enchantment_Steam.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_StormSurge,Scroll of Storm Surge,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/stormSurge.png,assets/scrolls/Enchantment_StormSurge.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_SuperSoaker,Scroll of Mega Soaker,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/supersoaker.png,assets/scrolls/Enchantment_SuperSoaker.png,202.95,366.95,tex=240x384 ATLAS_SUBRECT rect=203x367 (crop needed)
Enchantment_Thunderbolt,Scroll of Thunderbolt,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/thunderBolt.png,assets/scrolls/Enchantment_Thunderbolt.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Titanic,Scroll of Titanic,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/titanic.png,assets/scrolls/Enchantment_Titanic.png,202.9,366.9,tex=240x384 ATLAS_SUBRECT rect=203x367 (crop needed)
Enchantment_Vinesprout,Scroll of Vinesprout,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/vineSprout.png,assets/scrolls/Enchantment_Vinesprout.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Voodoo,Scroll of Voodoo,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/voodoo.png,assets/scrolls/Enchantment_Voodoo.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_WaterBomb,Scroll of Water Bomb,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/supersoaker.png,assets/scrolls/Enchantment_WaterBomb.png,202.95,366.95,tex=240x384 ATLAS_SUBRECT rect=203x367 (crop needed)
Item_Americano,Americano,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemAmericano.png,assets/consumables/Item_Americano.png,119.85,117.85,tex=129x128 ATLAS_SUBRECT rect=120x118 (crop needed)
Item_BobaTea,Boba Tea,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBobaTea.png,assets/consumables/Item_BobaTea.png,121.85,244.88,tex=128x272 ATLAS_SUBRECT rect=122x245 (crop needed)
Item_BottledWater,Bottled Water,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBottledWater.png,assets/consumables/Item_BottledWater.png,107.94,231.97,tex=108x232
Item_CactusDrink,Cactus Softdrink,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFestis.png,assets/consumables/Item_CactusDrink.png,110.9,254.95,tex=136x264 ATLAS_SUBRECT rect=111x255 (crop needed)
Item_Cappuccino,Cappuccino,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCappuccino.png,assets/consumables/Item_Cappuccino.png,144.0,89.9,tex=144x108 ATLAS_SUBRECT rect=144x90 (crop needed)
Item_Cocktail,Cocktail,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/itemCocktail.png,assets/consumables/Item_Cocktail.png,266.95,344.85,tex=320x368 ATLAS_SUBRECT rect=267x345 (crop needed)
Item_Coffee,Coffee,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCoffee.png,assets/consumables/Item_Coffee.png,125.96,128.0,tex=128x128 ATLAS_SUBRECT rect=126x128 (crop needed)
Item_EggToddy,Egg Toddy,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemEggToddy.png,assets/consumables/Item_EggToddy.png,78.9,129.93,tex=96x144 ATLAS_SUBRECT rect=79x130 (crop needed)
Item_Gonster,Gonster,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemGonster.png,assets/consumables/Item_Gonster.png,115.85,245.85,tex=160x256 ATLAS_SUBRECT rect=116x246 (crop needed)
Item_HealthPotion,Health Potion,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHealthPotion.png,assets/consumables/Item_HealthPotion.png,190.85,243.9,tex=256x256 ATLAS_SUBRECT rect=191x244 (crop needed)
Item_HerbalTea,Herbal Tea,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHerbalTea.png,assets/consumables/Item_HerbalTea.png,132.92,99.9,tex=144x108 ATLAS_SUBRECT rect=133x100 (crop needed)
Item_HolyWater,Holy Water,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHolyWater.png,assets/consumables/Item_HolyWater.png,118.95,223.9,tex=128x240 ATLAS_SUBRECT rect=119x224 (crop needed)
Item_Kombucha,Kombucha,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemKombucha.png,assets/consumables/Item_Kombucha.png,106.85,113.9,tex=128x128 ATLAS_SUBRECT rect=107x114 (crop needed)
Item_Latte,Latte,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLatte.png,assets/consumables/Item_Latte.png,119.9,117.85,tex=128x128 ATLAS_SUBRECT rect=120x118 (crop needed)
Item_Lemonade,Lemonade,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLemonade.png,assets/consumables/Item_Lemonade.png,94.0,139.9,tex=94x142 ATLAS_SUBRECT rect=94x140 (crop needed)
Item_Liquor,Liquor,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSpirits.png,assets/consumables/Item_Liquor.png,90.85,272.0,tex=104x272 ATLAS_SUBRECT rect=91x272 (crop needed)
Item_MatchaTeaCup,Green Tea,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemTea.png,assets/consumables/Item_MatchaTeaCup.png,132.92,99.9,tex=144x108 ATLAS_SUBRECT rect=133x100 (crop needed)
Item_MilkBlue,Skimmed Milk,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemBlueMilk.png,assets/consumables/Item_MilkBlue.png,123.95,232.9,tex=160x256 ATLAS_SUBRECT rect=124x233 (crop needed)
Item_MilkButtermilk,Buttermilk,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemButterMilk.png,assets/consumables/Item_MilkButtermilk.png,101.85,241.9,tex=160x256 ATLAS_SUBRECT rect=102x242 (crop needed)
Item_MilkGreen,Low Fat Milk,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemGreenMilk.png,assets/consumables/Item_MilkGreen.png,123.95,232.9,tex=160x256 ATLAS_SUBRECT rect=124x233 (crop needed)
Item_MilkRed,Whole Milk,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemRedMilk.png,assets/consumables/Item_MilkRed.png,123.95,232.95,tex=160x256 ATLAS_SUBRECT rect=124x233 (crop needed)
Item_MilkshakeBerries,Berry Milkshake,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMilkshakeBerries.png,assets/consumables/Item_MilkshakeBerries.png,112.9,270.92,tex=128x272 ATLAS_SUBRECT rect=113x271 (crop needed)
Item_MilkshakeChocolate,Chocolate Milkshake,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMilkshakeChocolate.png,assets/consumables/Item_MilkshakeChocolate.png,113.95,270.92,tex=129x272 ATLAS_SUBRECT rect=114x271 (crop needed)
Item_MineralWater,Bottled Water,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemMineralWater.png,assets/consumables/Item_MineralWater.png,101.93,271.95,tex=128x280 ATLAS_SUBRECT rect=102x272 (crop needed)
Item_MulledWine,Mulled Wine,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMulledWine.png,assets/consumables/Item_MulledWine.png,100.9,105.9,tex=128x128 ATLAS_SUBRECT rect=101x106 (crop needed)
Item_Pilk,Pilk,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPilk.png,assets/consumables/Item_Pilk.png,77.87,111.85,tex=96x144 ATLAS_SUBRECT rect=78x112 (crop needed)
Item_Soda,Slurf,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSoda.png,assets/consumables/Item_Soda.png,71.96,132.0,tex=72x132
Item_SportsDrink,Sports Drink,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSportsDrink.png,assets/consumables/Item_SportsDrink.png,98.9,282.9,tex=128x296 ATLAS_SUBRECT rect=99x283 (crop needed)
Item_Stout,Stout,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemStout.png,assets/consumables/Item_Stout.png,104.9,283.9,tex=128x296 ATLAS_SUBRECT rect=105x284 (crop needed)
Item_SulfCola,SulfCola,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSulfCola.png,assets/consumables/Item_SulfCola.png,104.9,283.9,tex=128x296 ATLAS_SUBRECT rect=105x284 (crop needed)
Item_Wine,Red Wine,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemWine.png,assets/consumables/Item_Wine.png,72.85,259.95,tex=96x272 ATLAS_SUBRECT rect=73x260 (crop needed)
Item_CandyCane,Candy Cane,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemCandyCane.png,assets/consumables/Item_CandyCane.png,82.9,106.85,tex=108x108 ATLAS_SUBRECT rect=83x107 (crop needed)
Item_GravadLax,Gravad Lax,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemGravadLax.png,assets/consumables/Item_GravadLax.png,229.85,74.9,tex=264x128 ATLAS_SUBRECT rect=230x75 (crop needed)
Item_JanssonsTemptation,Jansson's Temptation,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemJanssonsTemptation.png,assets/consumables/Item_JanssonsTemptation.png,357.85,84.95,tex=396x128 ATLAS_SUBRECT rect=358x85 (crop needed)
Item_Julmust,Julmust,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/itemJulmust.png,assets/consumables/Item_Julmust.png,109.85,275.9,tex=128x296 ATLAS_SUBRECT rect=110x276 (crop needed)
Item_Lutfisk,Lutfisk,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLutifsk.png,assets/consumables/Item_Lutfisk.png,243.95,79.85,tex=264x128 ATLAS_SUBRECT rect=244x80 (crop needed)
Item_PotatoSalad,Potato Salad,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPotatoSalad.png,assets/consumables/Item_PotatoSalad.png,243.9,118.94,tex=264x128 ATLAS_SUBRECT rect=244x119 (crop needed)
Item_Risalamalta,Ris à la Malta,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRisalamalta.png,assets/consumables/Item_Risalamalta.png,104.95,97.9,tex=108x108 ATLAS_SUBRECT rect=105x98 (crop needed)
Item_Risgrynsgrot,Risgrynsgröt,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRisgrynsgröt.png,assets/consumables/Item_Risgrynsgrot.png,183.86,115.85,tex=209x120 ATLAS_SUBRECT rect=184x116 (crop needed)
Item_Silltalrik,Silltallrik,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSilltalrik.png,assets/consumables/Item_Silltalrik.png,243.95,79.89,tex=264x128 ATLAS_SUBRECT rect=244x80 (crop needed)
Item_Aspic,Aspic,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemAspic.png,assets/consumables/Item_Aspic.png,243.95,105.85,tex=264x128 ATLAS_SUBRECT rect=244x106 (crop needed)
Item_Banana,Banana,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBanana.png,assets/consumables/Item_Banana.png,218.9,105.85,tex=240x128 ATLAS_SUBRECT rect=219x106 (crop needed)
Item_BananaBread,Banana Bread,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBananaBread.png,assets/consumables/Item_BananaBread.png,253.92,106.95,tex=256x120 ATLAS_SUBRECT rect=254x107 (crop needed)
Item_BananaSulfs,Banana Sulfs,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBananaSulfs.png,assets/consumables/Item_BananaSulfs.png,125.92,125.88,tex=128x128 ATLAS_SUBRECT rect=126x126 (crop needed)
Item_BarkBread,Bark bread,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBarkBread.png,assets/consumables/Item_BarkBread.png,226.91,106.85,tex=252x120 ATLAS_SUBRECT rect=227x107 (crop needed)
Item_Beans,Beans,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBeans.png,assets/consumables/Item_Beans.png,144.95,221.87,tex=160x264 ATLAS_SUBRECT rect=145x222 (crop needed)
Item_BeefJerky,Beef Jerky,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBeefJerky.png,assets/consumables/Item_BeefJerky.png,106.9,135.95,tex=144x144 ATLAS_SUBRECT rect=107x136 (crop needed)
Item_Berries,Berries,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBerry.png,assets/consumables/Item_Berries.png,120.9,119.95,tex=128x128 ATLAS_SUBRECT rect=121x120 (crop needed)
Item_BiscuitsAndGravy,Biscuiits and Gravy,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBiscuitsAndGravy.png,assets/consumables/Item_BiscuitsAndGravy.png,243.95,98.85,tex=264x128 ATLAS_SUBRECT rect=244x99 (crop needed)
Item_BlackPepper,Black Pepper,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPepper.png,assets/consumables/Item_BlackPepper.png,52.9,104.0,tex=80x104 ATLAS_SUBRECT rect=53x104 (crop needed)
Item_BloodPudding,Blood Pudding,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBloodPudding.png,assets/consumables/Item_BloodPudding.png,242.95,93.85,tex=248x120 ATLAS_SUBRECT rect=243x94 (crop needed)
Item_Bread,Bread,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBread.png,assets/consumables/Item_Bread.png,234.95,104.92,tex=256x120 ATLAS_SUBRECT rect=235x105 (crop needed)
Item_Broth,Broth,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBroth.png,assets/consumables/Item_Broth.png,183.9,104.85,tex=208x120 ATLAS_SUBRECT rect=184x105 (crop needed)
Item_Butter,Butter,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemButter.png,assets/consumables/Item_Butter.png,198.92,81.9,tex=200x96 ATLAS_SUBRECT rect=199x82 (crop needed)
Item_ButtermilkPancakes,Buttermilk Pancakes,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemButtermilkPancakes.png,assets/consumables/Item_ButtermilkPancakes.png,188.87,106.88,tex=192x136 ATLAS_SUBRECT rect=189x107 (crop needed)
Item_Cacao,Cacao,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemKakao.png,assets/consumables/Item_Cacao.png,112.85,132.9,tex=128x160 ATLAS_SUBRECT rect=113x133 (crop needed)
Item_Cactus,Cactus,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemCactus.png,assets/consumables/Item_Cactus.png,207.85,125.97,tex=264x128 ATLAS_SUBRECT rect=208x126 (crop needed)
Item_CactusGrilled,Grilled Cactus,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemGrilledCactus.png,assets/consumables/Item_CactusGrilled.png,207.85,88.88,tex=264x132 ATLAS_SUBRECT rect=208x89 (crop needed)
Item_CactusSweets,Lackerol Cactus,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLackerol.png,assets/consumables/Item_CactusSweets.png,129.95,133.85,tex=144x144 ATLAS_SUBRECT rect=130x134 (crop needed)
Item_CaviarBottle,Bottled Caviar,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFishCaviar.png,assets/consumables/Item_CaviarBottle.png,101.87,102.9,tex=128x128 ATLAS_SUBRECT rect=102x103 (crop needed)
Item_CaviarTubed,Tube Caviar,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSulfCaviar.png,assets/consumables/Item_CaviarTubed.png,251.85,88.85,tex=256x96 ATLAS_SUBRECT rect=252x89 (crop needed)
Item_Cereal,Cereal,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCereal.png,assets/consumables/Item_Cereal.png,196.85,222.97,tex=224x224 ATLAS_SUBRECT rect=197x223 (crop needed)
Item_Cevapi,Cevapi,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCevapi.png,assets/consumables/Item_Cevapi.png,243.95,92.85,tex=264x128 ATLAS_SUBRECT rect=244x93 (crop needed)
Item_Cheese,Cheese,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCheese.png,assets/consumables/Item_Cheese.png,128.0,84.93,tex=128x92 ATLAS_SUBRECT rect=128x85 (crop needed)
Item_CheeseTops,Cheese Tops,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCheeseTops.png,assets/consumables/Item_CheeseTops.png,96.88,128.89,tex=120x144 ATLAS_SUBRECT rect=97x129 (crop needed)
Item_Cheeseburger,Cheeseburger,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHamburger.png,assets/consumables/Item_Cheeseburger.png,133.85,118.85,tex=144x144 ATLAS_SUBRECT rect=134x119 (crop needed)
Item_ChickenLeg,Chicken Leg,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemChicken.png,assets/consumables/Item_ChickenLeg.png,120.9,118.9,tex=128x128 ATLAS_SUBRECT rect=121x119 (crop needed)
Item_ChickenNashvilleHot,Nashville Hot Chicken,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemNashvilleHotChicken.png,assets/consumables/Item_ChickenNashvilleHot.png,122.9,120.95,tex=128x128 ATLAS_SUBRECT rect=123x121 (crop needed)
Item_ChocolateBall,Chocolate Ball,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemChocolateBall.png,assets/consumables/Item_ChocolateBall.png,103.85,109.93,tex=120x120 ATLAS_SUBRECT rect=104x110 (crop needed)
Item_ChocolateBar,Chocolate Bar,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemChocolateBar.png,assets/consumables/Item_ChocolateBar.png,220.0,103.99,tex=220x104
Item_ChocolateSyrup,Chocolate Syrup,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemChocolateSyrup.png,assets/consumables/Item_ChocolateSyrup.png,103.85,265.85,tex=116x272 ATLAS_SUBRECT rect=104x266 (crop needed)
Item_ChristmasSpice,Christmas Spice,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemChristmasSpice.png,assets/consumables/Item_ChristmasSpice.png,55.95,125.92,tex=128x128 ATLAS_SUBRECT rect=56x126 (crop needed)
Item_CordonBleu,Cordon Bleu,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCordonBleu.png,assets/consumables/Item_CordonBleu.png,243.95,87.9,tex=264x128 ATLAS_SUBRECT rect=244x88 (crop needed)
Item_CottonCandy,Cotton Candy,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCottonCandy.png,assets/consumables/Item_CottonCandy.png,137.9,278.9,tex=144x292 ATLAS_SUBRECT rect=138x279 (crop needed)
Item_CuissesDeGrenouille,Cuisses De Grenouille,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCuissesDeGrenouille.png,assets/consumables/Item_CuissesDeGrenouille.png,243.95,103.9,tex=264x112 ATLAS_SUBRECT rect=244x104 (crop needed)
Item_Curry,Curry,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCurry.png,assets/consumables/Item_Curry.png,183.86,104.85,tex=209x120 ATLAS_SUBRECT rect=184x105 (crop needed)
Item_Currywurst,Currywurst,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCurryWurst.png,assets/consumables/Item_Currywurst.png,243.95,67.88,tex=264x128 ATLAS_SUBRECT rect=244x68 (crop needed)
Item_Dimmie,Dimmie,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemDimmie.png,assets/consumables/Item_Dimmie.png,114.95,127.97,tex=128x128 ATLAS_SUBRECT rect=115x128 (crop needed)
Item_DoppIGrytan,Dopp I Grytan,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/itemDoppIGrytan.png,assets/consumables/Item_DoppIGrytan.png,222.97,183.85,tex=224x224 ATLAS_SUBRECT rect=223x184 (crop needed)
Item_DoubleCheeseburger,Double Cheeseburger,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemDoubleCheeseburger.png,assets/consumables/Item_DoubleCheeseburger.png,128.85,135.86,tex=144x144 ATLAS_SUBRECT rect=129x136 (crop needed)
Item_Egg,Egg,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/egg@4x.png,assets/consumables/Item_Egg.png,163.92,224.0,tex=164x224
Item_EnergyGum,Energy Gum,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemEnergyGum.png,assets/consumables/Item_EnergyGum.png,135.9,114.93,tex=144x128 ATLAS_SUBRECT rect=136x115 (crop needed)
Item_Escargot,Escargot,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemEscargot.png,assets/consumables/Item_Escargot.png,243.95,108.85,tex=264x128 ATLAS_SUBRECT rect=244x109 (crop needed)
Item_FalseSulfcap,False Sulfcap,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/false_sulfcap.png,assets/consumables/Item_FalseSulfcap.png,104.0,140.0,tex=104x140
Item_FatbergChunk,Fatberg Chunk,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFatburgChunk.png,assets/consumables/Item_FatbergChunk.png,241.9,219.9,tex=248x248 ATLAS_SUBRECT rect=242x220 (crop needed)
