table,entry_kind,item,weight,drop_pct,table_total_weight,category
LooseLoot_Equipment_Felix,item,Mac'n'Cheese,1.0,6.6667,15.0,LooseLoot
LooseLoot_Equipment_Felix,item,Mashed Potatoes,1.0,6.6667,15.0,LooseLoot
LooseLoot_Equipment_Felix,item,Nashville Hot Chicken,1.0,6.6667,15.0,LooseLoot
LooseLoot_Equipment_Felix,item,Pizza Slice,1.0,6.6667,15.0,LooseLoot
LooseLoot_Equipment_Felix,item,Raclette,1.0,6.6667,15.0,LooseLoot
LooseLoot_Equipment_Felix,item,Raclette,1.0,6.6667,15.0,LooseLoot
LooseLoot_Equipment_Felix,item,Slurf,1.0,6.6667,15.0,LooseLoot
LooseLoot_Equipment_FiremansHelmet,item,Firefighter Helmet,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_FiremansJacket,item,Firefighter Jacket,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_FluffyHat,item,Fluffy Hat,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_FreeStalkerGear,item,Assault Scope,5.0,6.1728,81.0,LooseLoot
LooseLoot_Equipment_FreeStalkerGear,item,Banana,20.0,24.6914,81.0,LooseLoot
LooseLoot_Equipment_FreeStalkerGear,item,Brain,10.0,12.3457,81.0,LooseLoot
LooseLoot_Equipment_FreeStalkerGear,item,Cheese,20.0,24.6914,81.0,LooseLoot
LooseLoot_Equipment_FreeStalkerGear,item,Corpsemaker,1.0,1.2346,81.0,LooseLoot
LooseLoot_Equipment_FreeStalkerGear,item,Ear Protectors,10.0,12.3457,81.0,LooseLoot
LooseLoot_Equipment_FreeStalkerGear,item,Gas Mask,10.0,12.3457,81.0,LooseLoot
LooseLoot_Equipment_FreeStalkerGear,item,Steel Helmet,5.0,6.1728,81.0,LooseLoot
LooseLoot_Equipment_GasMask,item,Gas Mask,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_HazmatSuit,item,Hazmat Suit,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_KnightsHelmet,item,Knight's Helmet,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_OfficeShirt,item,Office Wear,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_Ola,item,Gaming Laptop,1.0,3.8462,26.0,LooseLoot
LooseLoot_Equipment_Ola,item,Leather Jacket,5.0,19.2308,26.0,LooseLoot
LooseLoot_Equipment_Ola,item,Robot control unit,5.0,19.2308,26.0,LooseLoot
LooseLoot_Equipment_Ola,item,Robot heart,5.0,19.2308,26.0,LooseLoot
LooseLoot_Equipment_Ola,item,Robot hydraul,5.0,19.2308,26.0,LooseLoot
LooseLoot_Equipment_Ola,item,Robot joint pneumatic,5.0,19.2308,26.0,LooseLoot
LooseLoot_Equipment_OldTimeySuit,item,Old-Timey Suit,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_OxygenTank,item,Oxygen Tank,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_Parka,item,Parka,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_RainCoat,item,Raincoat,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_RoundGlasses,item,Round Glasses,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_SimonHoodie,item,Yellow Hoodie,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_SkiGoggles,item,Ski Goggles,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_SpringcoilBoot,item,Springcoil Boot,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_SquareGlasses,item,Square Glasses,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_SteelHelmet,item,Steel Helmet,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_SulfurCap,item,Yellow Hoodie,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_Sunglasses,item,Sunglasses,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_SylvesterHat,item,Sylvester Hat,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_TimbralandShoe,item,Shoe,1.0,100.0,1.0,LooseLoot
LooseLoot_Equipment_Tracksuit,item,Tracksuit,5.0,100.0,5.0,LooseLoot
LooseLoot_Equipment_WhiteTee,item,Plain White Tee,1.0,100.0,1.0,LooseLoot
LooseLoot_Food_FalseSulfCap,item,False Sulfcap,1.0,100.0,1.0,LooseLoot
LooseLoot_Food_PizzaSlice,item,Pizza Slice,1.0,100.0,1.0,LooseLoot
LooseLoot_Food_Rodsopp,item,Rödsopp,1.0,100.0,1.0,LooseLoot
LooseLoot_Food_RodsoppPaste,item,Rödsopp Paste,1.0,100.0,1.0,LooseLoot
LooseLoot_Generic_ScrapMetal,item,Metal Scrap,1.0,100.0,1.0,LooseLoot
LooseLoot_Generic_SulfCap,item,SULFUR Cap,1.0,100.0,1.0,LooseLoot
LooseLoot_Generic_SulfGrenade,item,Sulfur Grenade,1.0,100.0,1.0,LooseLoot
LooseLoot_Generic_ToiletPaper,item,Toilet Paper,1.0,100.0,1.0,LooseLoot
LooseLoot_Generic_ToiletTrash,item,Cotton Swabs,1.0,20.0,5.0,LooseLoot
LooseLoot_Generic_ToiletTrash,item,Dish Soap,1.0,20.0,5.0,LooseLoot
LooseLoot_Generic_ToiletTrash,item,Microfiber Dish Cloth,1.0,20.0,5.0,LooseLoot
LooseLoot_Generic_ToiletTrash,item,Soapy Wool,1.0,20.0,5.0,LooseLoot
LooseLoot_Generic_ToiletTrash,item,Used Rubber,1.0,20.0,5.0,LooseLoot
LooseLoot_Organs_Goblin,item,,10.0,52.6316,19.0,LooseLoot
LooseLoot_Organs_Goblin,item,Goblin eye,1.0,5.2632,19.0,LooseLoot
LooseLoot_Organs_Goblin,item,Goblin flesh,5.0,26.3158,19.0,LooseLoot
LooseLoot_Organs_Goblin,item,Goblin skin,1.0,5.2632,19.0,LooseLoot
LooseLoot_Organs_Goblin,item,Porridge,1.0,5.2632,19.0,LooseLoot
LooseLoot_Organs_Goblin,item,Pölsa,1.0,5.2632,19.0,LooseLoot
LooseLoot_Rock,item,Rock,1.0,100.0,1.0,LooseLoot
LooseLoot_RubberBands,item,Rubber,1.0,100.0,1.0,LooseLoot
LooseLoot_Shanty_Gun12ga,item,1884 Mario,1.0,50.0,2.0,LooseLoot
LooseLoot_Shanty_Gun12ga,item,Mossman,1.0,50.0,2.0,LooseLoot
LooseLoot_Shanty_Gun556,item,Palehorse Topclipper,1.0,100.0,1.0,LooseLoot
LooseLoot_Shanty_Gun9mm,item,Bronco 89,1.0,50.0,2.0,LooseLoot
LooseLoot_Shanty_Gun9mm,item,Knop .22,1.0,50.0,2.0,LooseLoot
LooseLoot_SingleRecipes_Castle,item,Recipe: Aspic,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Castle,item,Recipe: Biscuiits and Gravy,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Castle,item,Recipe: Blood Pudding,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Castle,item,Recipe: Cordon Bleu,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Castle,item,Recipe: Cuisses De Grenouille,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Castle,item,Recipe: Meat Skewers,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Castle,item,Recipe: Spaghetti Bolognese,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Caves,item,Recipe: Broth,1.0,16.6667,6.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Caves,item,Recipe: Fried Mushroom ,1.0,16.6667,6.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Caves,item,Recipe: Mashed Potatoes,1.0,16.6667,6.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Caves,item,Recipe: Mushroom Soup,1.0,16.6667,6.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Caves,item,Recipe: Porridge,1.0,16.6667,6.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Caves,item,Recipe: Pölsa,1.0,16.6667,6.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Desert,item,Recipe: Bottled Water,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Desert,item,Recipe: Cactus Softdrink,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Desert,item,Recipe: Fish and chips,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Desert,item,Recipe: Grilled Cactus,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Desert,item,Recipe: Lackerol Cactus,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Desert,item,Recipe: Red Wine,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Desert,item,Recipe: Rödsopp Paste,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Desert,item,Recipe: Salted Sandfish,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Dungeon,item,Recipe: Beef Jerky,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Dungeon,item,Recipe: Bread,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Dungeon,item,Recipe: Cereal,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Dungeon,item,Recipe: Currywurst,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Dungeon,item,Recipe: Nuggets,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Dungeon,item,Recipe: Omelette,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Dungeon,item,Recipe: Peanutbutter Jelly Sandwich,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Forest,item,Recipe: Bark bread,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Forest,item,Recipe: Berry Jam,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Forest,item,Recipe: Escargot,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Forest,item,Recipe: Hard Bread,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Forest,item,Recipe: Health Potion,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Forest,item,Recipe: Marshmallows,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Forest,item,Recipe: Nut Mix,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Forest,item,Recipe: Nut Spread,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Fortress,item,Recipe: Green Tea,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Fortress,item,Recipe: Green Tea Gum,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Fortress,item,Recipe: Hot Pot,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Fortress,item,Recipe: Nigiri,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Fortress,item,Recipe: Onigiri,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Fortress,item,Recipe: Ramen,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Fortress,item,Recipe: Ramen,1.0,14.2857,7.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Sewers,item,Recipe: Admiral White Extra Strong,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Sewers,item,Recipe: Candy Cane,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Sewers,item,Recipe: Hot Snacks,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Sewers,item,Recipe: Jello,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Sewers,item,Recipe: Julmust,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Sewers,item,Recipe: Kidney Stone,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Sewers,item,Recipe: Pizza,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Sewers,item,Recipe: Surstromming,1.0,12.5,8.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Chocolate Mudcake,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Dumpling,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Full English Breakfast,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Gravy,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Potato Salad,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Poutine,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Pyttipanna,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Spice Mix,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_SingleRecipes_Town,item,Recipe: Vacuum Cleaner,1.0,11.1111,9.0,LooseLoot/SingleManuals
LooseLoot_Stick,item,Stick,1.0,100.0,1.0,LooseLoot
LooseLoot_Storage_Fridge,item,Refrigerator,1.0,100.0,1.0,LooseLoot
LooseLoot_Storage_Sideboard,item,Chest of Drawers,1.0,100.0,1.0,LooseLoot
LooseLoot_Storage_Suitcase,item,Suitcase,1.0,100.0,1.0,LooseLoot
LooseLoot_Storage_Wardrobe,item,Wardrobe,1.0,100.0,1.0,LooseLoot
LooseLoot_Valuable_Castle,item,Car Stereo,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Castle,item,DVD Player,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Castle,item,Driving License,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Castle,item,Golden Ticket,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Castle,item,MP3 Player,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Castle,item,Minidisc,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Caves,item,Car Stereo,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Caves,item,DVD Player,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Caves,item,Driving License,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Caves,item,Golden Ticket,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Caves,item,MP3 Player,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Caves,item,Minidisc,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Figurine,item,Golden Figurine,1.0,100.0,1.0,LooseLoot
LooseLoot_Valuable_Forest,item,Craw Guano,1.0,25.0,4.0,LooseLoot
LooseLoot_Valuable_Forest,item,Driving License,1.0,25.0,4.0,LooseLoot
LooseLoot_Valuable_Forest,item,MP3 Player,1.0,25.0,4.0,LooseLoot
LooseLoot_Valuable_Forest,item,Minidisc,1.0,25.0,4.0,LooseLoot
LooseLoot_Valuable_Guano,item,Craw Guano,1.0,100.0,1.0,LooseLoot
LooseLoot_Valuable_PokerChips,item,Poker Chips,1.0,100.0,1.0,LooseLoot
LooseLoot_Valuable_QuaintSpoon,item,Quaint Little Spoon,1.0,100.0,1.0,LooseLoot
LooseLoot_Valuable_Sewers,item,Car Stereo,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Sewers,item,DVD Player,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Sewers,item,Driving License,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Sewers,item,Golden Ticket,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Sewers,item,MP3 Player,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Sewers,item,Minidisc,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Shanty,item,Car Stereo,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Shanty,item,DVD Player,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Shanty,item,Driving License,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Shanty,item,Golden Ticket,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Shanty,item,MP3 Player,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_Shanty,item,Minidisc,1.0,16.6667,6.0,LooseLoot
LooseLoot_Valuable_SoulResin,item,Soul Resin,1.0,100.0,1.0,LooseLoot
LooseLoot_Valuable_TV,item,Flatscreen TV,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Balthazar,item,.357 Balthazar,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Beck8,item,Beck 8,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Bo,item,Bo,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Castle_12ga,item,1884 Mario,30.0,12.0,250.0,LooseLoot
LooseLoot_Weapon_Castle_12ga,item,Arbiter 2,60.0,24.0,250.0,LooseLoot
LooseLoot_Weapon_Castle_12ga,item,Breacher 8,100.0,40.0,250.0,LooseLoot
LooseLoot_Weapon_Castle_12ga,item,Mossman,60.0,24.0,250.0,LooseLoot
LooseLoot_Weapon_Castle_50bmg,item,Dolphin 99,100.0,80.0,125.0,LooseLoot
LooseLoot_Weapon_Castle_50bmg,item,Ferryman,25.0,20.0,125.0,LooseLoot
LooseLoot_Weapon_Castle_556mm,item,Corpsemaker,25.0,10.8696,230.0,LooseLoot
LooseLoot_Weapon_Castle_556mm,item,Gravekeeper,80.0,34.7826,230.0,LooseLoot
LooseLoot_Weapon_Castle_556mm,item,M11A2 Fisk,25.0,10.8696,230.0,LooseLoot
LooseLoot_Weapon_Castle_556mm,item,Palehorse Topclipper,100.0,43.4783,230.0,LooseLoot
LooseLoot_Weapon_Castle_762mm,item,.357 Balthazar,80.0,22.8571,350.0,LooseLoot
LooseLoot_Weapon_Castle_762mm,item,Duhar,25.0,7.1429,350.0,LooseLoot
LooseLoot_Weapon_Castle_762mm,item,M182 Pierre-Fusil,100.0,28.5714,350.0,LooseLoot
LooseLoot_Weapon_Castle_762mm,item,Rektor 100rd,25.0,7.1429,350.0,LooseLoot
LooseLoot_Weapon_Castle_762mm,item,Rokua .308,60.0,17.1429,350.0,LooseLoot
LooseLoot_Weapon_Castle_762mm,item,Type 80 Typhoon,60.0,17.1429,350.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Beck 8,90.0,14.0625,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Bronco 89,30.0,4.6875,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Drifter 9,60.0,9.375,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Knop .22,60.0,9.375,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,M3 Termite,80.0,12.5,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,P38 Dirk,60.0,9.375,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Ploika Compact,80.0,12.5,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Snut .38,60.0,9.375,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Socom 9,40.0,6.25,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Star & Witness,40.0,6.25,640.0,LooseLoot
LooseLoot_Weapon_Castle_9mm,item,Vrede,40.0,6.25,640.0,LooseLoot
LooseLoot_Weapon_Castle_Energy,item,Augusta,40.0,38.0952,105.0,LooseLoot
LooseLoot_Weapon_Castle_Energy,item,Catacoil Rapid X,25.0,23.8095,105.0,LooseLoot
LooseLoot_Weapon_Castle_Energy,item,Wyatt PULSAR,40.0,38.0952,105.0,LooseLoot
LooseLoot_Weapon_Caves_12ga,item,1884 Mario,100.0,18.8679,530.0,LooseLoot
LooseLoot_Weapon_Caves_12ga,item,Arbiter 2,200.0,37.7358,530.0,LooseLoot
LooseLoot_Weapon_Caves_12ga,item,Breacher 8,30.0,5.6604,530.0,LooseLoot
LooseLoot_Weapon_Caves_12ga,item,Mossman,200.0,37.7358,530.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Beck 8,60.0,5.5556,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Bronco 89,150.0,13.8889,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Drifter 9,250.0,23.1481,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Knop .22,200.0,18.5185,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,M3 Termite,50.0,4.6296,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,P38 Dirk,25.0,2.3148,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Ploika Compact,100.0,9.2593,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Snut .38,200.0,18.5185,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Socom 9,15.0,1.3889,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Star & Witness,15.0,1.3889,1080.0,LooseLoot
LooseLoot_Weapon_Caves_9mm,item,Vrede,15.0,1.3889,1080.0,LooseLoot
LooseLoot_Weapon_CopGun,item,Gravekeeper,1.0,33.3333,3.0,LooseLoot
LooseLoot_Weapon_CopGun,item,Mossman,1.0,33.3333,3.0,LooseLoot
LooseLoot_Weapon_CopGun,item,Snut .38,1.0,33.3333,3.0,LooseLoot
LooseLoot_Weapon_Corpsemaker,item,Corpsemaker,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Fisk,item,M11A2 Fisk,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Katana,item,Katana,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_MiningExplosive,item,Dynamite,1.0,50.0,2.0,LooseLoot
LooseLoot_Weapon_MiningExplosive,item,Stick Grenade,1.0,50.0,2.0,LooseLoot
LooseLoot_Weapon_Nunchaku,item,Nunchaku,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_OldGuns,item,1884 Mario,1.0,20.0,5.0,LooseLoot
LooseLoot_Weapon_OldGuns,item,M182 Pierre-Fusil,1.0,20.0,5.0,LooseLoot
LooseLoot_Weapon_OldGuns,item,P38 Dirk,1.0,20.0,5.0,LooseLoot
LooseLoot_Weapon_OldGuns,item,Palehorse Topclipper,1.0,20.0,5.0,LooseLoot
LooseLoot_Weapon_OldGuns,item,Snut .38,1.0,20.0,5.0,LooseLoot
LooseLoot_Weapon_PineappleGrenade,item,Pineapple Grenade,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Rokua,item,Rokua .308,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Sai,item,Sai,1.0,100.0,1.0,LooseLoot
LooseLoot_Weapon_Sewers_12ga,item,1884 Mario,150.0,33.3333,450.0,LooseLoot
LooseLoot_Weapon_Sewers_12ga,item,Arbiter 2,100.0,22.2222,450.0,LooseLoot
LooseLoot_Weapon_Sewers_12ga,item,Breacher 8,100.0,22.2222,450.0,LooseLoot
LooseLoot_Weapon_Sewers_12ga,item,Mossman,100.0,22.2222,450.0,LooseLoot
LooseLoot_Weapon_Sewers_50bmg,item,Dolphin 99,100.0,85.4701,117.0,LooseLoot
LooseLoot_Weapon_Sewers_50bmg,item,Ferryman,17.0,14.5299,117.0,LooseLoot
LooseLoot_Weapon_Sewers_556mm,item,Corpsemaker,17.0,7.265,234.0,LooseLoot
LooseLoot_Weapon_Sewers_556mm,item,Gravekeeper,100.0,42.735,234.0,LooseLoot
LooseLoot_Weapon_Sewers_556mm,item,M11A2 Fisk,17.0,7.265,234.0,LooseLoot
LooseLoot_Weapon_Sewers_556mm,item,Palehorse Topclipper,100.0,42.735,234.0,LooseLoot
LooseLoot_Weapon_Sewers_762mm,item,.357 Balthazar,100.0,31.8471,314.0,LooseLoot
LooseLoot_Weapon_Sewers_762mm,item,Duhar,17.0,5.414,314.0,LooseLoot
LooseLoot_Weapon_Sewers_762mm,item,M182 Pierre-Fusil,100.0,31.8471,314.0,LooseLoot
LooseLoot_Weapon_Sewers_762mm,item,Rektor 100rd,17.0,5.414,314.0,LooseLoot
LooseLoot_Weapon_Sewers_762mm,item,Rokua .308,40.0,12.7389,314.0,LooseLoot
LooseLoot_Weapon_Sewers_762mm,item,Type 80 Typhoon,40.0,12.7389,314.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Beck 8,110.0,11.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Bronco 89,150.0,15.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Drifter 9,100.0,10.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Knop .22,100.0,10.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,M3 Termite,100.0,10.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,P38 Dirk,100.0,10.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Ploika Compact,150.0,15.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Snut .38,100.0,10.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Socom 9,30.0,3.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Star & Witness,30.0,3.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_9mm,item,Vrede,30.0,3.0,1000.0,LooseLoot
LooseLoot_Weapon_Sewers_Energy,item,Augusta,30.0,38.961,77.0,LooseLoot
LooseLoot_Weapon_Sewers_Energy,item,Catacoil Rapid X,17.0,22.0779,77.0,LooseLoot
LooseLoot_Weapon_Sewers_Energy,item,Wyatt PULSAR,30.0,38.961,77.0,LooseLoot
LooseLoot_Weapon_Shanty_12ga,item,1884 Mario,150.0,23.0769,650.0,LooseLoot
LooseLoot_Weapon_Shanty_12ga,item,Arbiter 2,200.0,30.7692,650.0,LooseLoot
LooseLoot_Weapon_Shanty_12ga,item,Breacher 8,100.0,15.3846,650.0,LooseLoot
LooseLoot_Weapon_Shanty_12ga,item,Mossman,200.0,30.7692,650.0,LooseLoot
LooseLoot_Weapon_Shanty_50bmg,item,Dolphin 99,100.0,90.9091,110.0,LooseLoot
LooseLoot_Weapon_Shanty_50bmg,item,Ferryman,10.0,9.0909,110.0,LooseLoot
LooseLoot_Weapon_Shanty_556mm,item,Corpsemaker,10.0,4.5455,220.0,LooseLoot
LooseLoot_Weapon_Shanty_556mm,item,Gravekeeper,100.0,45.4545,220.0,LooseLoot
LooseLoot_Weapon_Shanty_556mm,item,M11A2 Fisk,10.0,4.5455,220.0,LooseLoot
LooseLoot_Weapon_Shanty_556mm,item,Palehorse Topclipper,100.0,45.4545,220.0,LooseLoot
LooseLoot_Weapon_Shanty_762mm,item,.357 Balthazar,100.0,40.0,250.0,LooseLoot
LooseLoot_Weapon_Shanty_762mm,item,Duhar,10.0,4.0,250.0,LooseLoot
