name,display,category_top,category,verdict,role,useType,recommendation,is_ingredient,is_food,best_dish,best_dish_per_slot,eat_buff,eat_per_slot,quality,basePrice,sellable
Enchantment_FoulFate,Scroll of Foul Fate,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_HolyFire,Scroll of Holy Fire,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,7000,1
Enchantment_HolyPurge,Scroll of Holy Purge,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,6000,1
Enchantment_HolyWater,Scroll of Holy Water,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_IceBeam,Scroll of Ice Beam,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Epic,1000,1
Enchantment_Lava,Scroll of Lava,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,4000,1
Enchantment_LeastResistance,Scroll of Least Resistance,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,6000,1
Enchantment_SuperSoaker,Scroll of Mega Soaker,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_Metamorph,Scroll of Metamorph,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_Noxiosa,Scroll of Noxiosa,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3000,1
Enchantment_Pesticide,Scroll of Pesticide,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,4500,1
Enchantment_Petrification,Scroll of Petrification,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,4000,1
Enchantment_Petroleum,Scroll of Petroleum,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,400,1
Enchantment_CorrosiveBlood,Scroll of Poison Blood,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3000,1
Enchantment_Pollen,Scroll of Pollen,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_Prism,Scroll of Prism,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3000,1
Enchantment_RocketLauncher,Scroll of Rocket Launcher,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,2000,1
Enchantment_SacredGround,Scroll of Sacred Ground,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_Sacrifice,Scroll of Sacrifice,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_Slush,Scroll of Slush,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3000,1
Enchantment_SnowmanHead,Scroll of Snowman Head,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_Steam,Scroll of Steam,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,5000,1
Enchantment_StormSurge,Scroll of Storm Surge,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,4000,1
Enchantment_Thunderbolt,Scroll of Thunderbolt,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,6000,1
Enchantment_Titanic,Scroll of Titanic,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_ToxicLobotomy,Scroll of Toxic Lobotomy,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,4000,1
Enchantment_Vinesprout,Scroll of Vinesprout,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_Voodoo,Scroll of Voodoo,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,1200,1
Enchantment_WaterBomb,Scroll of Water Bomb,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_SeatedFitOil,Seated Fit Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_SeatedOil,Seated Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_SectOil,Sect Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_SenderOil,Sender Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_SensibleOil,Sensible Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_ShavedClipOil,Shaved Clip Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,550,1
Enchantment_ShellManOil,Shellman Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_SherlockOil,Sherlock Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_ShoveOil,Shove Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_ShowerOil,Shower Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_ShredderOil,Shredder Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_SizeUpOil,Size Up Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_SkipOil,Skip Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_SlickOil,Slick Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_SlippyCoatingOil,Slippy Coating Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_SlotmachineOil,Slotmachine Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_SlowMoOil,Slow Mo Oil,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_SlowPunchOil,Slow Punch Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_SmartBulletOil,Smart Bullet Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_SmashOil,Smash Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_SolidOil,Solid Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,350,1
Enchantment_SpartanOil,Spartan Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_SpeedTradeOil,Speed Trade Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_SpitterOil,Spitter Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_SpreadOil,Spread Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,900,1
Enchantment_StabilityOil,Stability Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_StableHipOil,Stable Hip Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_StationaryOil,Stationary Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_StiffyFitOil,Stiffy Fit Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,900,1
Enchantment_StoicOil,Stoic Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_SturdyOil,Sturdy Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,450,1
Enchantment_SupressiveOil,Supressive Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_SurgicalLaserOil,Surgical Laser Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_SynchronicityOil,Synchronicity Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_TacticalOil,Tactical Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_TandemOil,Tandem Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_TaskOil,Task Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,900,1
Enchantment_TechSupportOil,Tech Support Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_TensionOil,Tension Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_TerminatorOil,Terminator Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_TestOil,Test oil,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_TestOil2,Test oil 2,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_TetrisOil,Tetris Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_ThoroughOil,Thorough Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,900,1
Enchantment_TightBarrelOil,Tight Barrel Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_TightOil,Tight Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_TooMuchOil,Too Much Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,900,1
Enchantment_Satiety,Translucent Oil,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_Trinity,Triple Oil,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_TrustyOldOil,Trusty Old Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,750,1
Enchantment_TurbulenceOil,Turbulence Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_TwiceOil,Twice Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_TwoTimeOil,Two Time Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1300,1
Enchantment_UnlabeledOil,Unlabeled Oil,Enchantments,Enchantments/Oils/New,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_UntechnicalOil,Untechnical Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_UntightenedScrewOil,Untightened Screw Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_VasectomyOil,Vasectomy Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_VeganOil,Vegan Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_VegetableOil,Vegetable Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_VelocityOil,Velocity Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,220,1
Enchantment_WalkEasyOil,Walk Easy Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,250,1
Enchantment_WasterOil,Waster Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_WhimOil,Whim Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,450,1
Enchantment_WhosCountingOil,Whos Counting Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_WobbleOil,Wobble Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_XanaxOil,Xanax Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_ZeroFucksOil,Zero Fucks Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_ZoomingOil,Zooming Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,450,1
Item_AirBat,Air Bat,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,800,1
Item_BadassVest,Badass Vest,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_Balaklava,Balaclava,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,500,1
Item_BallisticHelmet,Ballistic Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Epic,1100,1
Item_BallisticVest,Ballistic Vest,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Epic,2300,1
Item_Bathrobe,Bathrobe,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_Beanie,Beanie,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,300,1
Item_BeerHelmet,Beer Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,460,1
Item_BlastBoot,Blast Boot,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,400,1
Item_Blindfold,Blindfold,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,150,1
Item_BandanaBlue,Blue Bandana,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,460,1
Item_BlueSlipper,Blue Slipper,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,300,1
Item_Breastplate,Breastplate,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,2100,1
Item_CamoJacket,Camo Jacket,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,900,1
Item_Cap,Cap,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,200,1
Item_ChristmasSock,Christmas Sock,Equipment,Equipment/ChristmasEquipment,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,200,1
Item_ChristmasSweater,Christmas Sweater,Equipment,Equipment/ChristmasEquipment,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_SantaCoat,Christmas Sweater,Equipment,Equipment/ChristmasEquipment,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_Clog,Clog,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,400,1
Item_CombatBoots,Combat Boot,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,610,1
Item_CowboyBoot,Cowboy Boot,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,330,1
Item_CowboyHat,Cowboy Hat,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,750,1
Item_CowboyVest,Cowboy Vest,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_Crown,Crown,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Epic,15000,1
Item_DenimJacket,Denim Jacket,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_DinnerJacket,Dinner Jacket,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,2000,1
Item_FrogmanFoot,Diving Fin,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,230,1
Item_DivingMask,Diving Mask,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,360,1
Item_DressShoe,Dress Shoe,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,1200,1
Item_DunceCap,Dunce Cap,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,700,1
Item_EarProtectors,Ear Protectors,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,460,1
Item_EncryptedHoodie,Encrypted Hoodie,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,400,1
Item_EyePatch,Eye Patch,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,800,1
Item_FirefighterHelmet,Firefighter Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,700,1
Item_FirefighterJacket,Firefighter Jacket,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_FluffyHat,Fluffy Hat,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,380,1
Item_GasMask,Gas Mask,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,650,1
Item_GenieShoe,Genie Shoe,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,380,1
Item_Geta,Geta,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,440,1
Item_GhillieSuit,Ghillie Suit,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,1500,1
Item_GoldenSlipper,Golden Slipper,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,5000,1
Item_HardHat,Hardhat,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,420,1
Item_HazmatSuit,Hazmat Suit,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,1100,1
Item_HedgehogSuit,Hedgehog Suit,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_HighQualityElfShoe,High Quality Elf Shoe,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,1200,1
Item_HighHeel,High heel,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,800,1
Item_HockeyHelmet,Hockey Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,420,1
Item_HockeyArmor,Hockey Shoulder Pads,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,1300,1
Item_HuntingVest,Hunting Vest,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_IceSkate,Ice Skate,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,380,1
Item_KneePads,Knee Pads,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,380,1
Item_KnightsHelmet,Knight's Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,1000,1
Item_LeatherJacket,Leather Jacket,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,650,1
Item_LifeVest,Life Vest,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,800,1
Item_MilitaryHelmet,Military Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,2500,1
Item_MotorcycleHelmet,Motorcycle Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,800,1
Item_OfficeShirt,Office Wear,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,500,1
Item_OldTimeySuit,Old-Timey Suit,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,1500,1
Item_Parka,Parka,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,700,1
Item_PegLeg,Peg Leg,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,610,1
Item_PillowArmor,Pillow Armor,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,720,1
Item_PithHelmet,Pith Helmet,Equipment,Equipment/Head,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Common,700,1
Item_PlateCarrier,Plate Carrier,Equipment,Equipment/Torso,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Rare,4000,1
Item_PlatformShoe,Platform Shoe,Equipment,Equipment/Shoes,KEEP-USE,gear,Equippable,gear [Equippable],0,0,,,,,Uncommon,350,1
