ingredient_name,ingredient_display,ingredient_category,qty_needed,recipe_name,recipe_type,produces_name,produces_display,product_slots,product_primary_attribute,product_primary_total_effect,product_total_effect_per_slot
Item_Bark,Bark,Misc,7,Recipe_BarkBread 80,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 81,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 82,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 83,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 84,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 85,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 86,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 87,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 88,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 89,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,1,Recipe_BarkBread 9,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,8,Recipe_BarkBread 90,cooking,Item_BarkBread,Bark bread,2,Stat_HealthRegen,10,5.0
Item_Bark,Bark,Misc,2,Recipe_Sawdust_1,generic,Item_Sawdust,Sawdust,1,,0,0.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_NutSpreadSandwitch_1 5,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,1,Stat_HealthRegen,25,25.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_NutSpreadSandwitch_1 7,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,1,Stat_HealthRegen,25,25.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_NutSpreadSandwitch_2 3,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,1,Stat_HealthRegen,25,25.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_PeanutButterJellySandwitch_1 1,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,1,Stat_HealthRegen,35,35.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_PeanutButterJellySandwitch_1 3,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,1,Stat_HealthRegen,35,35.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_PeanutButterJellySandwitch_2 1,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,1,Stat_HealthRegen,35,35.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_PeanutButterSandwitch_1 1,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,1,Stat_HealthRegen,25,25.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_PeanutButterSandwitch_1 3,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,1,Stat_HealthRegen,25,25.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_Sandwich_1 1,cooking,Item_SandwichButter,Butter Sandwich,1,Stat_HealthRegen,15,15.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_Sandwich_2 1,cooking,Item_SandwichCheese,Cheese Sandwich,1,Stat_HealthRegen,20,20.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,1,Recipe_Sandwich_3 1,cooking,Item_SandwichCheese,Cheese Sandwich,1,Stat_HealthRegen,20,20.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,3,Recipe_Sandwich_4 1,cooking,Item_SandwichBread,Bread Sandwich,1,Stat_HealthRegen,15,15.0
Item_BarkBread,Bark bread,Consumables/Foodstuffs,2,Recipe_Sandwich_5 1,cooking,Item_SandwichCheese,Cheese Sandwich,1,Stat_HealthRegen,20,20.0
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FragGrenade_1 1,generic,Weapon_PineappleGrenade,Pineapple Grenade,2,,0,0.0
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FragGrenade_2 1,generic,Weapon_PineappleGrenade,Pineapple Grenade,2,,0,0.0
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 1,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 10,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 11,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 12,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 13,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 14,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 15,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 16,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 17,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 18,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 19,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 2,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 20,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 21,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 22,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 23,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 24,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 25,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 26,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 27,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 28,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 29,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 3,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 30,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 31,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 32,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 33,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 34,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 35,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 36,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 37,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 38,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 39,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 4,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 40,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 41,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 42,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 43,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 44,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 45,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 46,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 47,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,3,Recipe_FullEnglishBreakfast_1 48,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 49,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 5,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 50,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 51,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,2,Recipe_FullEnglishBreakfast_1 52,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 6,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 7,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 8,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_FullEnglishBreakfast_1 9,cooking,Item_FullEnglishBreakfast,Full English Breakfast,2,Stat_HealthRegen,35,17.5
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_Stew_1 11,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_Stew_2 11,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_Beans,Beans,Consumables/Foodstuffs,1,Recipe_Stew_3,cooking,Item_Stew,Stew,2,Stat_HealthRegen,20,10.0
Item_BeefJerky,Beef Jerky,Consumables/Foodstuffs,1,Recipe_Poutine 15,cooking,Item_Poutine,Poutine,2,Stat_HealthRegen,35,17.5
Item_BeefJerky,Beef Jerky,Consumables/Foodstuffs,1,Recipe_Poutine 7,cooking,Item_Poutine,Poutine,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Cocktail 4,cooking,Item_Cocktail,Cocktail,4,Stat_Charisma,3600,900.0
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Gum_1,cooking,Item_GumHubba,Sweet Gum,1,Stat_HealthRegen,10,10.0
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Gum_4,cooking,Item_GumHubba,Sweet Gum,1,Stat_HealthRegen,10,10.0
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Jam_1,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Jam_2,cooking,Item_JamUnsweetened,Berry Jam (Unsweetened),1,Stat_HealthRegen,10,10.0
Item_Berries,Berries,Consumables/Foodstuffs,3,Recipe_Jam_3,cooking,Item_JamUnsweetened,Berry Jam (Unsweetened),1,Stat_HealthRegen,10,10.0
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Jam_4,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Jam_5 1,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,7,Recipe_Jam_5 10,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,8,Recipe_Jam_5 11,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,9,Recipe_Jam_5 12,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,3,Recipe_Jam_5 13,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,4,Recipe_Jam_5 14,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,5,Recipe_Jam_5 15,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,6,Recipe_Jam_5 16,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,7,Recipe_Jam_5 17,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,8,Recipe_Jam_5 18,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,9,Recipe_Jam_5 19,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,3,Recipe_Jam_5 2,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,4,Recipe_Jam_5 3,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,5,Recipe_Jam_5 4,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,6,Recipe_Jam_5 5,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,7,Recipe_Jam_5 6,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,8,Recipe_Jam_5 7,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,9,Recipe_Jam_5 8,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,10,Recipe_Jam_5 9,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,5,Recipe_Jam_6,cooking,Item_Jam,Berry Jam,1,Stat_HealthRegen,15,15.0
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Milkshake_4,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Milkshake_4 1,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Milkshake_4 2,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Milkshake_4 3,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Milkshake_5,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Milkshake_5 1,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Milkshake_5 2,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Milkshake_5 3,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Milkshake_6,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_Milkshake_6 1,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Milkshake_6 2,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,2,Recipe_Milkshake_6 3,cooking,Item_MilkshakeBerries,Berry Milkshake,2,Stat_HealthRegen,35,17.5
Item_Berries,Berries,Consumables/Foodstuffs,1,Recipe_PowerBar_5,cooking,Item_PowerBar,Power Bar,1,Stat_SprintBonus,60,60.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_BeefJerky_5 10,cooking,Item_BeefJerky,Beef Jerky,1,Stat_HealthRegen,10,10.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_BeefJerky_5 11,cooking,Item_BeefJerky,Beef Jerky,1,Stat_HealthRegen,10,10.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_BeefJerky_5 12,cooking,Item_BeefJerky,Beef Jerky,1,Stat_HealthRegen,10,10.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_BeefJerky_5 7,cooking,Item_BeefJerky,Beef Jerky,1,Stat_HealthRegen,10,10.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_BeefJerky_5 8,cooking,Item_BeefJerky,Beef Jerky,1,Stat_HealthRegen,10,10.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_BeefJerky_5 9,cooking,Item_BeefJerky,Beef Jerky,1,Stat_HealthRegen,10,10.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_Leverpastej_6,cooking,Item_Leverpastej,Leverpastej,2,Stat_HealthRegen,20,10.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,2,Recipe_Omelette_1 10,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,2,Recipe_Omelette_1 14,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_Omelette_1 2,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_Omelette_1 6,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_SpiceMix,cooking,Item_SpiceMix,Spice Mix,1,,0,0.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,2,Recipe_SpiceMix 1,cooking,Item_SpiceMix,Spice Mix,1,,0,0.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_SpiceMix 3,cooking,Item_SpiceMix,Spice Mix,1,,0,0.0
Item_BlackPepper,Black Pepper,Consumables/Foodstuffs,1,Recipe_SpiceMix 4,cooking,Item_SpiceMix,Spice Mix,1,,0,0.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Dynamite12,generic,Weapon_Dynamite,Dynamite,2,,0,0.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Dynamite24,generic,Weapon_Dynamite,Dynamite,2,,0,0.0
Item_Bladder,Bladder,Organs/General,1,Recipe_FrenchHotdog_7,cooking,Item_FrenchHotdog,French Hotdog,2,Stat_HealthRegen,30,15.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Omelette_organ 1,cooking,Item_Omelette,Omelette,2,Stat_HealthRegen,22,11.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Polsa_1,cooking,Item_Polsa,Pölsa,2,Stat_HealthRegen,20,10.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Polsa_1 1,cooking,Item_Polsa,Pölsa,2,Stat_HealthRegen,20,10.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Polsa_1 2,cooking,Item_Polsa,Pölsa,2,Stat_HealthRegen,20,10.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Polsa_1 3,cooking,Item_Polsa,Pölsa,2,Stat_HealthRegen,20,10.0
Item_Bladder,Bladder,Organs/General,2,Recipe_Polsa_1 4,cooking,Item_Polsa,Pölsa,2,Stat_HealthRegen,20,10.0
Item_Bladder,Bladder,Organs/General,2,Recipe_Polsa_1 5,cooking,Item_Polsa,Pölsa,2,Stat_HealthRegen,20,10.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Polsa_9,cooking,Item_Polsa,Pölsa,2,Stat_HealthRegen,20,10.0
Item_Bladder,Bladder,Organs/General,2,Recipe_Polsa_9 1,cooking,Item_Polsa,Pölsa,2,Stat_HealthRegen,20,10.0
Item_Bladder,Bladder,Organs/General,1,Recipe_Polse_6,cooking,Item_Polse,Pølse,2,Stat_HealthRegen,15,7.5
Item_Bleach,Bleach,ConsumablesItems,1,Recipe_Lutfisk,cooking,Item_Lutfisk,Lutfisk,2,Stat_HealthRegen,25,12.5
Item_Bleach,Bleach,ConsumablesItems,1,Recipe_Lutfisk 1,cooking,Item_Lutfisk,Lutfisk,2,Stat_HealthRegen,25,12.5
Item_Bleach,Bleach,ConsumablesItems,1,Recipe_Lutfisk 2,cooking,Item_Lutfisk,Lutfisk,2,Stat_HealthRegen,25,12.5
Item_Bleach,Bleach,ConsumablesItems,1,Recipe_Lutfisk 3,cooking,Item_Lutfisk,Lutfisk,2,Stat_HealthRegen,25,12.5
Item_Blood,Blood,Consumables/Other,1,Recipe_BloodPudding_1,cooking,Item_BloodPudding,Blood Pudding,2,Stat_HealthRegen,30,15.0
Item_Blood,Blood,Consumables/Other,1,Recipe_BloodPudding_2,cooking,Item_BloodPudding,Blood Pudding,2,Stat_HealthRegen,30,15.0
Item_Blood,Blood,Consumables/Other,1,Recipe_BloodPudding_3,cooking,Item_BloodPudding,Blood Pudding,2,Stat_HealthRegen,30,15.0
Item_Blood,Blood,Consumables/Other,1,Recipe_FirstAidKit_1,cooking,Item_FirstAidKit,First Aid Kit,4,Stat_HealthRegen,100,25.0
Item_Blood,Blood,Consumables/Other,1,Recipe_FirstAidKit_1 1,cooking,Item_FirstAidKit,First Aid Kit,4,Stat_HealthRegen,100,25.0
Item_Blood,Blood,Consumables/Other,2,Recipe_FirstAidKit_1 2,cooking,Item_FirstAidKit,First Aid Kit,4,Stat_HealthRegen,100,25.0
Item_Blood,Blood,Consumables/Other,1,Recipe_HealthPotion_1,cooking,Item_HealthPotion,Health Potion,1,Stat_HealthRegen,80,80.0
