name,type_name,output_name,output_display,qty_created,craftable,num_inputs,inputs_readable,inputs_raw
Recipe_ButterMilkPancakes 2,cooking,Item_ButtermilkPancakes,Buttermilk Pancakes,4,1,4,Butter x1; Buttermilk x1; Egg x1; Flour x1,373:1;559:1;440:1;456:1
Recipe_ButterMilkPancakes 3,cooking,Item_ButtermilkPancakes,Buttermilk Pancakes,2,1,3,Buttermilk x1; Egg x1; Flour x1,559:1;440:1;456:1
Recipe_ButterMilkPancakes 4,cooking,Item_ButtermilkPancakes,Buttermilk Pancakes,7,1,3,Buttermilk x2; Egg x2; Flour x2,559:2;440:2;456:2
Recipe_CactusDrink_1,cooking,Item_CactusDrink,Cactus Softdrink,2,1,3,Cactus x1; Bottled Water x1; Sugar x1,376:1;368:1;708:1
Recipe_CactusFestis_1,cooking,Item_BottledWater,Bottled Water,2,1,1,Cactus x3,376:3
Recipe_CactusGrilled_1,cooking,Item_CactusGrilled,Grilled Cactus,2,1,1,Cactus x2,376:2
Recipe_CactusSweet_1,cooking,Item_CactusSweets,Lackerol Cactus,2,1,2,Cactus x1; Sugar x1,376:1;708:1
Recipe_CactusWater_1,cooking,Item_BottledWater,Bottled Water,2,1,1,Cactus x3,376:3
Recipe_Candycane,cooking,Item_CandyCane,Candy Cane,1,1,3,Sugar x1; Herbs x1; Solution x1,708:1;490:1;695:1
Recipe_CaviarTubed_1,cooking,Item_CaviarTubed,Tube Caviar,3,1,2,Butter x1; Bottled Caviar x1,373:1;385:1
Recipe_CaviarTubed_2,cooking,Item_CaviarTubed,Tube Caviar,3,1,1,Bottled Caviar x2,385:2
Recipe_CaviarTubed_3,cooking,Item_CaviarTubed,Tube Caviar,3,1,2,Bottled Caviar x1; Metal Scrap x1,385:1;555:1
Recipe_Cereal 1,cooking,Item_Cereal,Cereal,2,1,2,Oats x1; Rice x1,581:1;631:1
Recipe_Cereal 2,cooking,Item_Cereal,Cereal,3,1,2,Oats x2; Rice x1,581:2;631:1
Recipe_Cereal 3,cooking,Item_Cereal,Cereal,2,1,1,Oats x2,581:2
Recipe_Cereal 4,cooking,Item_Cereal,Cereal,3,1,2,Oats x1; Rice x2,581:1;631:2
Recipe_Cevapi_1 1,cooking,Item_Cevapi,Cevapi,2,1,3,Craw flesh x1; Spice Mix x1; Bread x1,415:1;698:1;370:1
Recipe_Cevapi_1 2,cooking,Item_Cevapi,Cevapi,2,1,3,Dog flesh x1; Spice Mix x1; Bread x1,432:1;698:1;370:1
Recipe_Cevapi_1 3,cooking,Item_Cevapi,Cevapi,2,1,3,Human flesh x1; Spice Mix x1; Bread x1,504:1;698:1;370:1
Recipe_Cevapi_1 4,cooking,Item_Cevapi,Cevapi,2,1,3,Shav'Wa flesh x1; Spice Mix x1; Bread x1,537:1;698:1;370:1
Recipe_Cevapi_1 5,cooking,Item_Cevapi,Cevapi,2,1,3,Hellshrew flesh x1; Spice Mix x1; Bread x1,683:1;698:1;370:1
Recipe_Cevapi_1,cooking,Item_Cevapi,Cevapi,2,1,3,Goblin flesh x1; Spice Mix x1; Bread x1,471:1;698:1;370:1
Recipe_Cheese 1,cooking,Item_Cheese,Cheese,4,1,4,Skimmed Milk x2; Low Fat Milk x1; Whole Milk x1; Buttermilk x1,558:2;560:1;561:1;559:1
Recipe_Cheese 2,cooking,Item_Cheese,Cheese,4,1,4,Skimmed Milk x1; Low Fat Milk x2; Whole Milk x1; Buttermilk x1,558:1;560:2;561:1;559:1
Recipe_Cheese 3,cooking,Item_Cheese,Cheese,4,1,4,Skimmed Milk x1; Low Fat Milk x1; Whole Milk x2; Buttermilk x1,558:1;560:1;561:2;559:1
Recipe_Cheese 4,cooking,Item_Cheese,Cheese,4,1,4,Skimmed Milk x1; Low Fat Milk x1; Whole Milk x1; Buttermilk x2,558:1;560:1;561:1;559:2
Recipe_Cheese 5,cooking,Item_Cheese,Cheese,1,1,1,Skimmed Milk x3,558:3
Recipe_Cheese 6,cooking,Item_Cheese,Cheese,2,1,1,Low Fat Milk x2,560:2
Recipe_Cheese 7,cooking,Item_Cheese,Cheese,3,1,1,Whole Milk x3,561:3
Recipe_Cheese 8,cooking,Item_Cheese,Cheese,3,1,1,Buttermilk x3,559:3
Recipe_Cheese 9,cooking,Item_Cheese,Cheese,2,1,1,Whole Milk x2,561:2
Recipe_Cheese,cooking,Item_Cheese,Cheese,3,1,4,Skimmed Milk x1; Low Fat Milk x1; Whole Milk x1; Buttermilk x1,558:1;560:1;561:1;559:1
Recipe_Cheeseburger_1 1,cooking,Item_Cheeseburger,Cheeseburger,1,1,3,Cheese x1; Bread x1; Craw flesh x1,390:1;370:1;415:1
Recipe_Cheeseburger_1 2,cooking,Item_Cheeseburger,Cheeseburger,1,1,3,Cheese x1; Bread x1; Goblin flesh x1,390:1;370:1;471:1
Recipe_Cheeseburger_1 3,cooking,Item_Cheeseburger,Cheeseburger,1,1,3,Cheese x1; Bread x1; Human flesh x1,390:1;370:1;504:1
Recipe_Cheeseburger_1 4,cooking,Item_Cheeseburger,Cheeseburger,1,1,3,Cheese x1; Bread x1; Shav'Wa flesh x1,390:1;370:1;537:1
Recipe_Cheeseburger_1 5,cooking,Item_Cheeseburger,Cheeseburger,1,1,3,Cheese x1; Bread x1; Dog flesh x1,390:1;370:1;432:1
Recipe_Cheeseburger_1 6,cooking,Item_Cheeseburger,Cheeseburger,1,1,3,Cheese x1; Bread x1; Hellshrew flesh x1,390:1;370:1;683:1
Recipe_Cheeseburger_1 7,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x1; Bread x2; Goblin flesh x1,390:1;370:2;471:1
Recipe_Cheeseburger_1 8,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x1; Bread x2; Human flesh x1,390:1;370:2;504:1
Recipe_Cheeseburger_1 9,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x1; Bread x2; Shav'Wa flesh x1,390:1;370:2;537:1
Recipe_Cheeseburger_1 10,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x1; Bread x2; Dog flesh x1,390:1;370:2;432:1
Recipe_Cheeseburger_1 11,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x1; Bread x2; Hellshrew flesh x1,390:1;370:2;683:1
Recipe_Cheeseburger_1 12,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x1; Bread x2; Craw flesh x1,390:1;370:2;415:1
Recipe_Cheeseburger_1 13,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x2; Bread x1; Goblin flesh x1,390:2;370:1;471:1
Recipe_Cheeseburger_1 14,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x2; Bread x1; Human flesh x1,390:2;370:1;504:1
Recipe_Cheeseburger_1 15,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x2; Bread x1; Shav'Wa flesh x1,390:2;370:1;537:1
Recipe_Cheeseburger_1 16,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x2; Bread x1; Dog flesh x1,390:2;370:1;432:1
Recipe_Cheeseburger_1 17,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x2; Bread x1; Hellshrew flesh x1,390:2;370:1;683:1
Recipe_Cheeseburger_1 18,cooking,Item_Cheeseburger,Cheeseburger,2,1,3,Cheese x2; Bread x1; Craw flesh x1,390:2;370:1;415:1
Recipe_Cheeseburger_1 19,cooking,Item_DoubleCheeseburger,Double Cheeseburger,2,1,3,Cheese x2; Bread x2; Goblin flesh x2,390:2;370:2;471:2
Recipe_Cheeseburger_1 20,cooking,Item_DoubleCheeseburger,Double Cheeseburger,2,1,3,Cheese x2; Bread x2; Human flesh x2,390:2;370:2;504:2
Recipe_Cheeseburger_1 21,cooking,Item_DoubleCheeseburger,Double Cheeseburger,2,1,3,Cheese x2; Bread x2; Shav'Wa flesh x2,390:2;370:2;537:2
Recipe_Cheeseburger_1 22,cooking,Item_DoubleCheeseburger,Double Cheeseburger,2,1,3,Cheese x2; Bread x2; Dog flesh x2,390:2;370:2;432:2
Recipe_Cheeseburger_1 23,cooking,Item_DoubleCheeseburger,Double Cheeseburger,2,1,3,Cheese x2; Bread x2; Hellshrew flesh x2,390:2;370:2;683:2
Recipe_Cheeseburger_1 24,cooking,Item_DoubleCheeseburger,Double Cheeseburger,2,1,3,Cheese x2; Bread x2; Craw flesh x2,390:2;370:2;415:2
Recipe_Cheeseburger_1 25,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x3; Bread x2; Goblin flesh x2,390:3;370:2;471:2
Recipe_Cheeseburger_1 26,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x3; Bread x2; Human flesh x2,390:3;370:2;504:2
Recipe_Cheeseburger_1 27,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x3; Bread x2; Shav'Wa flesh x2,390:3;370:2;537:2
Recipe_Cheeseburger_1 28,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x3; Bread x2; Dog flesh x2,390:3;370:2;432:2
Recipe_Cheeseburger_1 29,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x3; Bread x2; Hellshrew flesh x2,390:3;370:2;683:2
Recipe_Cheeseburger_1 30,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x3; Bread x2; Craw flesh x2,390:3;370:2;415:2
Recipe_Cheeseburger_1 31,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x2; Bread x3; Goblin flesh x2,390:2;370:3;471:2
Recipe_Cheeseburger_1 32,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x2; Bread x3; Human flesh x2,390:2;370:3;504:2
Recipe_Cheeseburger_1 33,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x2; Bread x3; Shav'Wa flesh x2,390:2;370:3;537:2
Recipe_Cheeseburger_1 34,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x2; Bread x3; Dog flesh x2,390:2;370:3;432:2
Recipe_Cheeseburger_1 35,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x2; Bread x3; Hellshrew flesh x2,390:2;370:3;683:2
Recipe_Cheeseburger_1 36,cooking,Item_DoubleCheeseburger,Double Cheeseburger,3,1,3,Cheese x2; Bread x3; Craw flesh x2,390:2;370:3;415:2
Recipe_Cheeseburger_1 37,cooking,Item_DoubleCheeseburger,Double Cheeseburger,4,1,3,Cheese x3; Bread x3; Goblin flesh x3,390:3;370:3;471:3
Recipe_Cheeseburger_1 38,cooking,Item_DoubleCheeseburger,Double Cheeseburger,4,1,3,Cheese x3; Bread x3; Human flesh x3,390:3;370:3;504:3
Recipe_Cheeseburger_1 39,cooking,Item_DoubleCheeseburger,Double Cheeseburger,4,1,3,Cheese x3; Bread x3; Shav'Wa flesh x3,390:3;370:3;537:3
Recipe_Cheeseburger_1 40,cooking,Item_DoubleCheeseburger,Double Cheeseburger,4,1,3,Cheese x3; Bread x3; Dog flesh x3,390:3;370:3;432:3
Recipe_Cheeseburger_1 41,cooking,Item_DoubleCheeseburger,Double Cheeseburger,4,1,3,Cheese x3; Bread x3; Hellshrew flesh x3,390:3;370:3;683:3
Recipe_Cheeseburger_1 42,cooking,Item_DoubleCheeseburger,Double Cheeseburger,4,1,3,Cheese x3; Bread x3; Craw flesh x3,390:3;370:3;415:3
Recipe_CheeseburgerDouble_1 1,cooking,Item_DoubleCheeseburger,Double Cheeseburger,1,1,3,Cheese x1; Bread x1; Craw flesh x2,390:1;370:1;415:2
Recipe_CheeseburgerDouble_1 2,cooking,Item_DoubleCheeseburger,Double Cheeseburger,1,1,3,Cheese x1; Bread x1; Goblin flesh x2,390:1;370:1;471:2
Recipe_CheeseburgerDouble_1 3,cooking,Item_DoubleCheeseburger,Double Cheeseburger,1,1,3,Cheese x1; Bread x1; Human flesh x2,390:1;370:1;504:2
Recipe_CheeseburgerDouble_1 4,cooking,Item_DoubleCheeseburger,Double Cheeseburger,1,1,3,Cheese x1; Bread x1; Shav'Wa flesh x2,390:1;370:1;537:2
Recipe_CheeseburgerDouble_1 5,cooking,Item_DoubleCheeseburger,Double Cheeseburger,1,1,3,Cheese x1; Bread x1; Hellshrew flesh x2,390:1;370:1;683:2
Recipe_CheeseburgerDouble_1,cooking,Item_DoubleCheeseburger,Double Cheeseburger,1,1,3,Cheese x1; Bread x1; Dog flesh x2,390:1;370:1;432:2
Recipe_CheeseTops_1 1,cooking,Item_CheeseTops,Cheese Tops,5,1,2,Cheese x2; Flour x1,390:2;456:1
Recipe_CheeseTops_1 2,cooking,Item_CheeseTops,Cheese Tops,5,1,2,Cheese x1; Flour x2,390:1;456:2
Recipe_CheeseTops_1 3,cooking,Item_CheeseTops,Cheese Tops,7,1,2,Cheese x2; Flour x2,390:2;456:2
Recipe_CheeseTops_1,cooking,Item_CheeseTops,Cheese Tops,3,1,2,Cheese x1; Flour x1,390:1;456:1
Recipe_ChickenNuggets 1,cooking,Item_Nuggets,Nuggets,3,1,2,Chicken Leg x2; Fatberg Chunk x1,394:2;448:1
Recipe_ChickenNuggets 2,cooking,Item_Nuggets,Nuggets,5,1,2,Chicken Leg x3; Fatberg Chunk x1,394:3;448:1
Recipe_ChickenNuggets 3,cooking,Item_Nuggets,Nuggets,5,1,2,Craw flesh x3; Fatberg Chunk x1,415:3;448:1
Recipe_ChickenNuggets 4,cooking,Item_Nuggets,Nuggets,3,1,2,Craw flesh x2; Fatberg Chunk x1,415:2;448:1
Recipe_ChickenNuggets 5,cooking,Item_Nuggets,Nuggets,2,1,2,Craw flesh x1; Fatberg Chunk x1,415:1;448:1
Recipe_ChickenNuggets,cooking,Item_Nuggets,Nuggets,2,1,2,Chicken Leg x1; Fatberg Chunk x1,394:1;448:1
Recipe_ChocolateBall_1 1,cooking,Item_ChocolateBall,Chocolate Ball,6,1,5,Cacao x1; Sugar x1; Oats x1; Coffee x1; Butter x1,375:1;708:1;581:1;406:1;373:1
Recipe_ChocolateBall_1 2,cooking,Item_ChocolateBall,Chocolate Ball,6,1,4,Cacao x1; Sugar x1; Sawdust x1; Coffee x1,375:1;708:1;675:1;406:1
Recipe_ChocolateBall_1,cooking,Item_ChocolateBall,Chocolate Ball,6,1,4,Cacao x1; Sugar x1; Oats x1; Coffee x1,375:1;708:1;581:1;406:1
Recipe_ChocolateBall_2 1,cooking,Item_ChocolateBall,Chocolate Ball,4,1,4,Cacao x1; Sugar x1; Oats x1; Butter x1,375:1;708:1;581:1;373:1
Recipe_ChocolateBall_2 2,cooking,Item_ChocolateBall,Chocolate Ball,4,1,4,Cacao x1; Sugar x1; Sawdust x1; Butter x1,375:1;708:1;675:1;373:1
Recipe_ChocolateBall_2,cooking,Item_ChocolateBall,Chocolate Ball,4,1,3,Cacao x1; Sugar x1; Oats x1,375:1;708:1;581:1
Recipe_ChocolateBall_3 1,cooking,Item_ChocolateBall,Chocolate Ball,7,1,6,Cacao x1; Sugar x1; Oats x1; Coffee x1; Salt x1; Butter x1,375:1;708:1;581:1;406:1;656:1;373:1
Recipe_ChocolateBall_3 2,cooking,Item_ChocolateBall,Chocolate Ball,7,1,5,Cacao x1; Sugar x1; Sawdust x1; Coffee x1; Salt x1,375:1;708:1;675:1;406:1;656:1
Recipe_ChocolateBall_3,cooking,Item_ChocolateBall,Chocolate Ball,7,1,5,Cacao x1; Sugar x1; Oats x1; Coffee x1; Salt x1,375:1;708:1;581:1;406:1;656:1
Recipe_ChocolateBall_4 1,cooking,Item_ChocolateBall,Chocolate Ball,6,1,5,Cacao x1; Sugar x1; Oats x1; Salt x1; Butter x1,375:1;708:1;581:1;656:1;373:1
Recipe_ChocolateBall_4 2,cooking,Item_ChocolateBall,Chocolate Ball,6,1,4,Cacao x1; Sugar x1; Sawdust x1; Salt x1,375:1;708:1;675:1;656:1
Recipe_ChocolateBall_4,cooking,Item_ChocolateBall,Chocolate Ball,6,1,4,Cacao x1; Sugar x1; Oats x1; Salt x1,375:1;708:1;581:1;656:1
Recipe_ChocolateBall_5 1,cooking,Item_ChocolateBall,Chocolate Ball,4,1,4,Chocolate Syrup x1; Sugar x1; Oats x1; Butter x1,398:1;708:1;581:1;373:1
Recipe_ChocolateBall_5 2,cooking,Item_ChocolateBall,Chocolate Ball,4,1,3,Chocolate Syrup x1; Sugar x1; Sawdust x1,398:1;708:1;675:1
Recipe_ChocolateBall_5,cooking,Item_ChocolateBall,Chocolate Ball,4,1,3,Chocolate Syrup x1; Sugar x1; Oats x1,398:1;708:1;581:1
Recipe_ChocolateSyrup_1,cooking,Item_ChocolateSyrup,Chocolate Syrup,2,1,3,Cacao x1; Sugar x1; Bottled Water x1,375:1;708:1;368:1
Recipe_ChocolateSyrup_2,cooking,Item_ChocolateSyrup,Chocolate Syrup,2,1,3,Cacao x1; Sugar x1; Solution x1,375:1;708:1;695:1
Recipe_ChocolateSyrup_3,cooking,Item_ChocolateSyrup,Chocolate Syrup,2,1,2,Chocolate Bar x1; Bottled Water x1,397:1;368:1
Recipe_ChocolateSyrup_4,cooking,Item_ChocolateSyrup,Chocolate Syrup,2,1,2,Chocolate Bar x1; Solution x1,397:1;695:1
Recipe_CordonBleu 1,cooking,Item_CordonBleu,Cordon Bleu,1,1,3,Craw flesh x1; Flour x1; Cheese x1,415:1;456:1;390:1
Recipe_CordonBleu 2,cooking,Item_CordonBleu,Cordon Bleu,1,1,3,Dog flesh x1; Flour x1; Cheese x1,432:1;456:1;390:1
Recipe_CordonBleu 3,cooking,Item_CordonBleu,Cordon Bleu,1,1,3,Goblin flesh x1; Flour x1; Cheese x1,471:1;456:1;390:1
Recipe_CordonBleu 4,cooking,Item_CordonBleu,Cordon Bleu,1,1,3,Human flesh x1; Flour x1; Cheese x1,504:1;456:1;390:1
Recipe_CordonBleu 5,cooking,Item_CordonBleu,Cordon Bleu,1,1,3,Shav'Wa flesh x1; Flour x1; Cheese x1,537:1;456:1;390:1
Recipe_CordonBleu 6,cooking,Item_CordonBleu,Cordon Bleu,1,1,3,Hellshrew flesh x1; Flour x1; Cheese x1,683:1;456:1;390:1
Recipe_CordonBleu,cooking,Item_CordonBleu,Cordon Bleu,1,1,3,Chicken Leg x1; Flour x1; Cheese x1,394:1;456:1;390:1
Recipe_CottonCandy 1,cooking,Item_CottonCandy,Cotton Candy,2,1,1,Sugar x3,708:3
Recipe_CottonCandy 2,cooking,Item_CottonCandy,Cotton Candy,1,1,2,Sugar x1; Stick x1,708:1;705:1
Recipe_CottonCandy 3,cooking,Item_CottonCandy,Cotton Candy,2,1,2,Sugar x2; Stick x1,708:2;705:1
Recipe_CottonCandy,cooking,Item_CottonCandy,Cotton Candy,1,1,1,Sugar x2,708:2
Recipe_CottonSwab_1,cooking,Item_CottonSwab,Cotton Swabs,4,1,2,Fatberg Chunk x1; Rock x1,448:1;645:1
Recipe_CottonSwab_2,cooking,Item_CottonSwab,Cotton Swabs,8,1,2,Fatberg Chunk x2; Rock x1,448:2;645:1
Recipe_CuissesDeGrenouille_1,cooking,Item_CuissesDeGrenouille,Cuisses De Grenouille,1,1,1,Frog Leg x2,462:2
Recipe_CuissesDeGrenouille_2,cooking,Item_CuissesDeGrenouille,Cuisses De Grenouille,1,1,2,Frog Leg x1; Broth x1,462:1;372:1
Recipe_CuissesDeGrenouille_3,cooking,Item_CuissesDeGrenouille,Cuisses De Grenouille,1,1,2,Frog Leg x1; Butter x1,462:1;373:1
Recipe_CuissesDeGrenouille_4,cooking,Item_CuissesDeGrenouille,Cuisses De Grenouille,1,1,2,Frog Leg x1; Herbs x1,462:1;490:1
Recipe_CurryWurst 1,cooking,Item_Currywurst,Currywurst,1,1,2,Spicy Sausage x1; Christmas Spice x1,671:1;400:1
Recipe_CurryWurst 2,cooking,Item_Currywurst,Currywurst,1,1,3,Spicy Sausage x1; Christmas Spice x1; Solution x1,671:1;400:1;695:1
Recipe_CurryWurst 3,cooking,Item_Currywurst,Currywurst,1,1,2,Spicy Sausage x1; Herbs x1,671:1;490:1
Recipe_CurryWurst 4,cooking,Item_Currywurst,Currywurst,1,1,3,Spicy Sausage x1; Herbs x1; Solution x1,671:1;490:1;695:1
Recipe_Dammsugare 1,cooking,Item_VacuumCleaner,Vacuum Cleaner,3,1,2,Liquor x2; Sugar x1,532:2;708:1
Recipe_Dammsugare 2,cooking,Item_VacuumCleaner,Vacuum Cleaner,4,1,2,Liquor x1; Sugar x2,532:1;708:2
Recipe_Dammsugare 3,cooking,Item_VacuumCleaner,Vacuum Cleaner,5,1,2,Liquor x2; Sugar x2,532:2;708:2
Recipe_Dammsugare 4,cooking,Item_VacuumCleaner,Vacuum Cleaner,7,1,2,Liquor x2; Sugar x3,532:2;708:3
Recipe_Dammsugare 5,cooking,Item_VacuumCleaner,Vacuum Cleaner,8,1,2,Liquor x3; Sugar x3,532:3;708:3
Recipe_Dammsugare,cooking,Item_VacuumCleaner,Vacuum Cleaner,2,1,2,Liquor x1; Sugar x1,532:1;708:1
Recipe_Dimmies 1,cooking,Item_Dimmie,Dimmie,4,1,3,Flour x1; Fatberg Chunk x1; Craw flesh x1,456:1;448:1;415:1
Recipe_Dimmies 2,cooking,Item_Dimmie,Dimmie,4,1,3,Flour x1; Fatberg Chunk x1; Dog flesh x1,456:1;448:1;432:1
Recipe_Dimmies 3,cooking,Item_Dimmie,Dimmie,4,1,3,Flour x1; Fatberg Chunk x1; Goblin flesh x1,456:1;448:1;471:1
Recipe_Dimmies 4,cooking,Item_Dimmie,Dimmie,4,1,3,Flour x1; Fatberg Chunk x1; Human flesh x1,456:1;448:1;504:1
Recipe_Dimmies 5,cooking,Item_Dimmie,Dimmie,4,1,3,Flour x1; Fatberg Chunk x1; Shav'Wa flesh x1,456:1;448:1;537:1
Recipe_Dimmies 6,cooking,Item_Dimmie,Dimmie,4,1,3,Flour x1; Fatberg Chunk x1; Hellshrew flesh x1,456:1;448:1;683:1
Recipe_Dimmies,cooking,Item_Dimmie,Dimmie,4,1,3,Flour x1; Fatberg Chunk x1; Mystery Meat x1,456:1;448:1;576:1
Recipe_DoppiGrytan 1,cooking,Item_DoppIGrytan,Dopp I Grytan,2,1,2,Broth x1; Bread x1,372:1;370:1
Recipe_DoppiGrytan 2,cooking,Item_DoppIGrytan,Dopp I Grytan,4,1,2,Broth x2; Bread x1,372:2;370:1
Recipe_DoppiGrytan 3,cooking,Item_DoppIGrytan,Dopp I Grytan,3,1,2,Broth x1; Bread x2,372:1;370:2
Recipe_EggToddy_1 1,cooking,Item_EggToddy,Egg Toddy,4,1,3,Liquor x1; Egg x1; Sugar x2,532:1;440:1;708:2
Recipe_EggToddy_1 2,cooking,Item_EggToddy,Egg Toddy,4,1,3,Liquor x1; Egg x2; Sugar x1,532:1;440:2;708:1
Recipe_EggToddy_1 3,cooking,Item_EggToddy,Egg Toddy,4,1,3,Liquor x2; Egg x1; Sugar x1,532:2;440:1;708:1
Recipe_EggToddy_1 4,cooking,Item_EggToddy,Egg Toddy,6,1,3,Liquor x2; Egg x2; Sugar x1,532:2;440:2;708:1
Recipe_EggToddy_1 5,cooking,Item_EggToddy,Egg Toddy,6,1,3,Liquor x2; Egg x1; Sugar x2,532:2;440:1;708:2
Recipe_EggToddy_1 6,cooking,Item_EggToddy,Egg Toddy,6,1,3,Liquor x1; Egg x2; Sugar x2,532:1;440:2;708:2
Recipe_EggToddy_1 7,cooking,Item_EggToddy,Egg Toddy,8,1,3,Liquor x2; Egg x2; Sugar x2,532:2;440:2;708:2
Recipe_EggToddy_1,cooking,Item_EggToddy,Egg Toddy,3,1,3,Liquor x1; Egg x1; Sugar x1,532:1;440:1;708:1
Recipe_EnergyGum_1,cooking,Item_EnergyGum,Energy Gum,1,1,2,Spice Mix x1; Rubber x1,698:1;650:1
Recipe_EnergyGum_2,cooking,Item_EnergyGum,Energy Gum,1,1,2,Spice Mix x1; Used Rubber x1,698:1;731:1
Recipe_Escargot_1,cooking,Item_Escargot,Escargot,1,1,2,Snail x1; Herbs x1,690:1;490:1
Recipe_Escargot_2,cooking,Item_Escargot,Escargot,1,1,2,Snail x1; Butter x1,690:1;373:1
Recipe_Escargot_3,cooking,Item_Escargot,Escargot,1,1,2,Snail x1; Broth x1,690:1;372:1
Recipe_Escargot_4,cooking,Item_Escargot,Escargot,1,1,1,Snail x2,690:2
Recipe_ExtraLung_1,cooking,Item_ExtraLung,Extra Lung,1,1,2,Lung x1; Rubber x1,541:1;650:1
Recipe_ExtraLung_2,cooking,Item_ExtraLung,Extra Lung,1,1,2,Lung x1; Used Rubber x1,541:1;731:1
Recipe_FirstAidKit_1 1,cooking,Item_FirstAidKit,First Aid Kit,2,1,2,Cloth x2; Blood x1,405:2;357:1
Recipe_FirstAidKit_1 2,cooking,Item_FirstAidKit,First Aid Kit,2,1,2,Cloth x1; Blood x2,405:1;357:2
Recipe_FirstAidKit_1,cooking,Item_FirstAidKit,First Aid Kit,1,1,2,Cloth x1; Blood x1,405:1;357:1
Recipe_FishnChips 1,cooking,Item_FishNChips,Fish and chips,1,1,2,Fish x1; Potato x1,452:1;610:1
Recipe_FishnChips 2,cooking,Item_FishNChips,Fish and chips,1,1,2,Flat Sandfish x1; Potato x1,659:1;610:1
Recipe_FishnChips 3,cooking,Item_FishNChips,Fish and chips,1,1,2,Salted Sandfish x1; Potato x1,657:1;610:1
Recipe_FishnChips 4,cooking,Item_FishNChips,Fish and chips,1,1,2,Salted Fish x1; Potato x1,455:1;610:1
Recipe_FishNShipsSandFish 0,cooking,Item_FishNChips,Fish and chips,1,1,2,Flat Sandfish x1; Potato x1,659:1;610:1
Recipe_FishNShipsSandFish 1,cooking,Item_FishNChips,Fish and chips,3,1,2,Flat Sandfish x2; Potato x1,659:2;610:1
Recipe_FishNShipsSandFish 2,cooking,Item_FishNChips,Fish and chips,2,1,2,Flat Sandfish x1; Potato x2,659:1;610:2
Recipe_FishNShipsSandFish 3,cooking,Item_FishNChips,Fish and chips,5,1,2,Flat Sandfish x2; Potato x2,659:2;610:2
Recipe_Fondue_1,cooking,Item_Fondue,Fondue,1,1,1,Cheese x2,390:2
Recipe_Fondue_2 1,cooking,Item_Fondue,Fondue,1,1,2,Cheese x1; Stick x1,390:1;705:1
Recipe_Fondue_2,cooking,Item_Fondue,Fondue,2,1,2,Cheese x2; Stick x1,390:2;705:1
Recipe_Fondue_3,cooking,Item_Fondue,Fondue,2,1,1,Cheese x3,390:3
Recipe_Fondue_4,cooking,Item_Fondue,Fondue,2,1,2,Cheese x1; Broth x1,390:1;372:1
Recipe_Fondue_5,cooking,Item_Fondue,Fondue,2,1,2,Cheese x1; Red Wine x1,390:1;743:1
Recipe_FrenchHotdog_1,cooking,Item_FrenchHotdog,French Hotdog,1,1,2,Dog flesh x1; Bread x1,432:1;370:1
Recipe_FrenchHotdog_2,cooking,Item_FrenchHotdog,French Hotdog,1,1,2,Mystery Meat x1; Bread x1,576:1;370:1
Recipe_FrenchHotdog_3,cooking,Item_FrenchHotdog,French Hotdog,2,1,2,Intestines x1; Bread x1,509:1;370:1
Recipe_FrenchHotdog_4,cooking,Item_FrenchHotdog,French Hotdog,2,1,2,Lung x1; Bread x1,541:1;370:1
Recipe_FrenchHotdog_5,cooking,Item_FrenchHotdog,French Hotdog,2,1,2,Pancreas x1; Bread x1,587:1;370:1
Recipe_FrenchHotdog_6,cooking,Item_FrenchHotdog,French Hotdog,2,1,2,Brain x1; Bread x1,369:1;370:1
Recipe_FrenchHotdog_7,cooking,Item_FrenchHotdog,French Hotdog,2,1,2,Bladder x1; Bread x1,353:1;370:1
