name,category,id,displayName,description,flavor,itemQuality,itemQuality_name,slotType,slotType_name,itemTags,itemTags_name,useType,useType_name,weightClass,weightClass_name,basePrice,sellable,stackSize,inventorySize,maxDurability,appliesEnchantment,modifiesCaliber,modifiersOnEquip,modifiersOnInventory,baseAttributes
Item_FishSalted,Consumables/Foodstuffs,455,Salted Fish,,Fish cured with dry salt. Preserved for later eating.,0,Common,0,None,0,None,0,Consumable,0,Knife,90,1,0,1x1,1000,0,0,,,
Item_Flour,Consumables/Foodstuffs,456,Flour,,Someone worked long and hard to separate the wheat from the chaff. Then crushed into a fine powder. \n\nUseful in baking.,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,2x2,1000,0,0,,,
Item_Fondue,Consumables/Foodstuffs,458,Fondue,,Melted cheese dish served in a communal pot. In some human tribes has become a tradition for every occation.,0,Common,0,None,0,None,0,Consumable,0,Knife,300,1,0,2x1,1000,0,0,,,
Item_FrenchHotdog,Consumables/Foodstuffs,460,French Hotdog,,The gas station classic.,2,Rare,0,None,0,None,0,Consumable,0,Knife,110,1,0,1x2,1000,0,0,,,
Item_FrenchToast,Consumables/Foodstuffs,461,French Toast,,Sliced bread soaked in beaten eggs then pan fried.,0,Common,0,None,0,None,0,Consumable,0,Knife,150,1,0,1x1,1000,0,0,,,
Item_FrogLeg,Consumables/Foodstuffs,462,Frog Leg,,Might be usable for potions or exotic Human dishes.,2,Rare,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_FullEnglishBreakfast,Consumables/Foodstuffs,464,Full English Breakfast,,The more handsome and successful older brother of the half english breakfast.,0,Common,0,None,0,None,0,Consumable,0,Knife,550,1,0,2x1,1000,0,0,,,
Item_Gravy,Consumables/Foodstuffs,476,Gravy,,"An elongated, edible fruit. Botanically a berry. Produced by several kinds of large herbaceous flowering plants in the genus Musa.",0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,2x1,1000,0,0,,,
Item_GrilledPoultry,Consumables/Foodstuffs,478,Grilled Poultry,,,0,Common,0,None,0,None,0,Consumable,0,Knife,400,1,0,2x1,1000,0,0,,,
Item_GumHubba,Consumables/Foodstuffs,479,Sweet Gum,,"A fruit flavoured gum, sweet and chewy.",0,Common,0,None,0,None,0,Consumable,0,Knife,80,1,0,1x1,1000,0,0,,,
Item_Haggis,Consumables/Foodstuffs,480,Haggis,,Traditional scottish eat-ception. What's not to like?,0,Common,0,None,0,None,0,Consumable,0,Knife,30,1,0,2x1,1000,0,0,,,
Item_HardBread,Consumables/Foodstuffs,481,Hard Bread,,Flat and dry crispbread. Rich in fiber.,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_HardshellTaco,Consumables/Foodstuffs,483,Hardshell Taco,,A beef taco in a hard shell.,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_Hazelnut,Consumables/Foodstuffs,485,Hazelnut,,Hard to crack. But tasty.,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_Herb,Consumables/Foodstuffs,490,Herbs,,Will help many dishes and treats become something extra.,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Item_HolyToast,Consumables/Foodstuffs,496,Holy Toast,,A toasted slice of bread is showing holy signs. Researchers call the phenomenon “face pareidolia”.,4,Legendary,0,None,0,None,0,Consumable,0,Knife,250,1,0,1x1,1000,0,0,,,
Item_HotPot,Consumables/Foodstuffs,500,Hot Pot,,Cook while you eat? What a concept!,0,Common,0,None,0,None,0,Consumable,0,Knife,300,1,0,3x2,1000,0,0,,,
Item_HotSauce,Consumables/Foodstuffs,501,Hot Sauce,,A condiment made from spicy fruits and other ingredients.,0,Common,0,None,0,None,0,Consumable,0,Knife,180,1,0,1x1,1000,0,0,,,
Item_HotSnax,Consumables/Foodstuffs,502,Hot Snacks,,Hot and snacky. ,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_Jam,Consumables/Foodstuffs,511,Berry Jam,,Berries crushed and boiled with sugar. Sweet and fruity.,0,Common,0,None,0,None,0,Consumable,0,Knife,90,1,0,1x1,1000,0,0,,,
Item_JamUnsweetened,Consumables/Foodstuffs,512,Berry Jam (Unsweetened),,"Berries crushed and boiled. Fruity, but not as sweet as you would expect.",0,Common,0,None,0,None,0,Consumable,0,Knife,50,1,0,1x1,1000,0,0,,,
Item_Jello,Consumables/Foodstuffs,514,Jello,,"A nine for presentation, a four for taste, and a one for neutrition.",0,Common,0,None,0,None,0,Consumable,0,Knife,90,1,0,2x1,1000,0,0,,,
Item_KarlOskar,Consumables/Foodstuffs,518,Karl-Oskar,,A large bolete mushroom. Can be used in cooking.\n\nOrigin of name unknown.,0,Common,0,None,0,None,0,Consumable,0,Knife,10,1,0,1x1,1000,0,0,,,
Item_KidneyPie,Consumables/Foodstuffs,520,Kidney Pie,,Freshly baked and smells of ammonia and salts. Popular among elderly people with strong accents.,0,Common,0,None,0,None,0,Consumable,0,Knife,90,1,0,2x1,1000,0,0,,,
Item_KidneyStone,Consumables/Foodstuffs,521,Kidney Stone,,Suprisingly hard. Full of salts and minerals.,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_Leverpastej,Consumables/Foodstuffs,528,Leverpastej,,A human classic liver pâté to put on sandwiches. Great with butter and pickles.,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,2x1,1000,0,0,,,
Item_LiverDumpling,Consumables/Foodstuffs,534,Dumpling,,A dumpling filled with some kind of paté. It's punctured.,0,Common,0,None,0,None,0,Consumable,0,Knife,50,1,0,1x1,1000,0,0,,,
Item_Lussekatt,Consumables/Foodstuffs,542,Lussekatt,,"A saffron spiced wheat bun topped with two raisins that represent the gouged out eyes of Saint Lucia. It's really yummy, they say.",0,Common,0,None,0,None,0,Consumable,0,Knife,160,1,0,1x2,1000,0,0,,,
Item_MacNCheese,Consumables/Foodstuffs,544,Mac'n'Cheese,,Pasta and a cheese sauce. Traditional dinner from a cardboard-box.,0,Common,0,None,0,None,0,Consumable,0,Knife,90,1,0,2x1,1000,0,0,,,
Item_Maki,Consumables/Foodstuffs,545,Maki,,Made from white rice formed into rolls with seaweed and cut into cylindrical shapes..,0,Common,0,None,0,None,0,Consumable,0,Knife,150,1,0,2x1,1000,0,0,,,
Item_Marshmallow,Consumables/Foodstuffs,546,Marshmallows,,Soft sugar cubes,0,Common,0,None,0,None,0,Consumable,0,Knife,200,1,0,2x1,1000,0,0,,,
Item_MashedPotatoes,Consumables/Foodstuffs,547,Mashed Potatoes,,Tubers mashed up with delicious buttermilk.,1,Uncommon,0,None,0,None,0,Consumable,0,Knife,100,1,0,2x1,1000,0,0,,,
Item_MatchaGum,Consumables/Foodstuffs,548,Green Tea Gum,,"A matcha flavoured gum, sweet and tingly the senses.\n\nChewing this will make you feel confident wielding a sword.",0,Common,0,None,0,None,0,Consumable,0,Knife,80,1,0,1x1,1000,0,0,,,
Item_MatchaTeaPowder,Consumables/Foodstuffs,550,Matcha,,"Smells wonderfully. Can be used to make green tea, och green tea flavored treats.",0,Common,0,None,0,None,0,Consumable,0,Knife,40,1,0,1x1,1000,0,0,,,
Item_MeatSkewers,Consumables/Foodstuffs,551,Meat Skewers,,"Has a musky, sour smell. Seems edible. ",0,Common,0,None,0,None,0,Consumable,0,Knife,80,1,0,2x1,1000,0,0,,,
Item_Meringue,Consumables/Foodstuffs,552,Meringue,,Crunchy. Made from egg whites and sugar.,0,Common,0,None,0,None,0,Consumable,0,Knife,40,1,0,1x1,1000,0,0,,,
Item_Mochi,Consumables/Foodstuffs,565,Mochi,,Sweet and chewy.,0,Common,0,None,0,None,0,Consumable,0,Knife,65,1,0,1x1,1000,0,0,,,
Item_Mudcake,Consumables/Foodstuffs,568,Chocolate Mudcake,,"Has a rich chocolate taste. Usually a mix of cacao, sugar, eggs, flour and butter.",0,Common,0,None,0,None,0,Consumable,0,Knife,280,1,0,1x1,1000,0,0,,,
Item_MushroomFried,Consumables/Foodstuffs,570,Fried Mushroom ,,Tender and melt on your tongue. ,0,Common,0,None,0,None,0,Consumable,0,Knife,130,1,0,2x1,1000,0,0,,,
Item_MushroomOmelette,Consumables/Foodstuffs,571,Mushroom Omelette,,Eggs and mushrooms. Ooh the texture! Great with salt.,0,Common,0,None,0,None,0,Consumable,0,Knife,70,1,0,2x1,1000,0,0,,,
Item_MushroomSkewer,Consumables/Foodstuffs,572,Mushroom Skewer,,Has a rich umami smell. ,0,Common,0,None,0,None,0,Consumable,0,Knife,100,1,0,2x1,1000,0,0,,,
Item_MushroomSoup,Consumables/Foodstuffs,573,Mushroom Soup,,Mmmm... umami!,0,Common,0,None,0,None,0,Consumable,0,Knife,70,1,0,2x1,1000,0,0,,,
Item_MycotaSquamata,Consumables/Foodstuffs,575,Mycota Squamata,,A large morel favoured by lizards. Originates from dark swamplands.,0,Common,0,None,0,None,0,Consumable,0,Knife,120,1,0,1x2,1000,0,0,,,
Item_MysteryMeat,Consumables/Foodstuffs,576,Mystery Meat,,An easy and simple way to eat several meats at once! A human classic!,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_Nigiri,Consumables/Foodstuffs,577,Nigiri,,Sliced raw fish served on top of a mount or ball of vinegared rice,0,Common,0,None,0,None,0,Consumable,0,Knife,210,1,0,2x1,1000,0,0,,,
Item_Nuggets,Consumables/Foodstuffs,578,Nuggets,,Hot and cheesy.,2,Rare,0,None,0,None,0,Consumable,0,Knife,80,1,0,2x1,1000,0,0,,,
Item_NutMix,Consumables/Foodstuffs,579,Nut Mix,,A bag with mixed nuts. Healhty combo of fat and protein.,0,Common,0,None,0,None,0,Consumable,0,Knife,200,1,0,1x1,1000,0,0,,,
Item_NutSpread,Consumables/Foodstuffs,580,Nut Spread,,Nuts have been grinded and worked into a thick spread.,0,Common,0,None,0,None,0,Consumable,0,Knife,220,1,0,2x2,1000,0,0,,,
Item_Oats,Consumables/Foodstuffs,581,Oats,,Great for baking or making porridge. ,0,Common,0,None,0,None,0,Consumable,0,Knife,50,1,0,1x2,1000,0,0,,,
Item_Omelette,Consumables/Foodstuffs,585,Omelette,,You can't make an omelette without mixing a few ingrediants,0,Common,0,None,0,None,0,Consumable,0,Knife,50,1,0,2x1,1000,0,0,,,
Item_Onigiri,Consumables/Foodstuffs,586,Onigiri,,Made from white rice formed into triangular or cylindrical shapes and often wrapped in seaweed.,0,Common,0,None,0,None,0,Consumable,0,Knife,210,1,0,2x1,1000,0,0,,,
Item_PastaBolognese,Consumables/Foodstuffs,590,Spaghetti Bolognese,,Pasta and beef ragu sauce topped with fresh basil.,0,Common,0,None,0,None,0,Consumable,0,Knife,250,1,0,2x1,1000,0,0,,,
Item_Peanut,Consumables/Foodstuffs,591,Peanut,,Easy to crack. Tasty and nutritious.,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Item_PeanutButter,Consumables/Foodstuffs,592,Peanut Butter,,Peanuts ground and worked into a thick paste. Added emulsification agents make it more spreadable out of the jar.,0,Common,0,None,0,None,0,Consumable,0,Knife,250,1,0,2x2,1000,0,0,,,
Item_PineNut,Consumables/Foodstuffs,595,Pine nuts,,Hard to crack. But tasty.,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Item_PizzaLarge,Consumables/Foodstuffs,597,Pizza,,A large pepperoni and cheese. Eating the whole thing will surely make you stuffed. Usually sliced before consumtion.,0,Common,0,None,0,None,0,Consumable,0,Knife,400,1,0,2x2,1000,0,0,,,
Item_PizzaSlice,Consumables/Foodstuffs,598,Pizza Slice,,"A perfect slice of crispy, tender, savory pizza.",0,Common,0,None,0,None,0,Consumable,0,Knife,150,1,0,1x1,1000,0,0,,,
Item_PoisonGum,Consumables/Foodstuffs,603,Anti-Poison Gum,,Doesn''t taste great but can be and antidote to toxins. ,0,Common,0,None,0,None,0,Consumable,0,Knife,150,1,0,1x1,1000,0,0,,,
Item_Polsa,Consumables/Foodstuffs,606,Pölsa,,"Traditional northern recipe containing tendons, heart, lung or liver, usually from beef or moose, mixed with grains.\n\nPölsa is not to be confused with pølse.",0,Common,0,None,0,None,0,Consumable,0,Knife,30,1,0,2x1,1000,0,0,,,
Item_Polse,Consumables/Foodstuffs,607,Pølse,,A mass produced hotdog type popular in flat countries.,0,Common,0,None,0,None,0,Consumable,0,Knife,50,1,0,2x1,1000,0,0,,,
Item_Porridge,Consumables/Foodstuffs,609,Porridge,,A foul smelling slop of Corpseflower Oats and Goblin Milk.,0,Common,0,None,0,None,0,Consumable,0,Knife,30,1,0,2x1,1000,0,0,,,
Item_Potato,Consumables/Foodstuffs,610,Potato,,The root of all roots. Edible but better nutriant value when cooked.,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_Poutine,Consumables/Foodstuffs,612,Poutine,,"Say auf Wiedersehen to your hunger with this sausage, fries and curry ketchup combo.",0,Common,0,None,0,None,0,Consumable,0,Knife,225,1,0,2x1,1000,0,0,,,
Item_PowerBar,Consumables/Foodstuffs,613,Power Bar,,A pre-packaged energy bar consisting primarily of oats. The packaging is ripped.,0,Common,0,None,0,None,0,Consumable,0,Knife,30,1,0,1x1,1000,0,0,,,
Item_PyttIPanna,Consumables/Foodstuffs,616,Pyttipanna,,"Diced everything, with some extra on top!",0,Common,0,None,0,None,0,Consumable,0,Knife,200,1,0,2x1,1000,0,0,,,
Item_Raclette,Consumables/Foodstuffs,617,Raclette,,Molten cheese slithered over some potatoes. Likely served with some olives or cured meats.,0,Common,0,None,0,None,0,Consumable,0,Knife,300,1,0,2x1,1000,0,0,,,
Item_Ramen,Consumables/Foodstuffs,619,Ramen,,"A warm,  rich broth with chewy noodles.",0,Common,0,None,0,None,0,Consumable,0,Knife,150,1,0,2x1,1000,0,0,,,
Item_RamenTori,Consumables/Foodstuffs,620,Tori Ramen,,"A warm, rich broth with chewy noodles.",0,Common,0,None,0,None,0,Consumable,0,Knife,150,1,0,2x1,1000,0,0,,,
Item_Rhubarb,Consumables/Foodstuffs,627,Rhubarb,,Astrologers proclaim the week of the rhubarb. All dwellings increase population.,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x2,1000,0,0,,,
Item_RhubarbPie,Consumables/Foodstuffs,628,Rhubarb Pie,,"Decimated rhubarb, resting in peace under a cover of delicious sugary dough.",0,Common,0,None,0,None,0,Consumable,0,Knife,80,1,0,2x1,1000,0,0,,,
Item_RhubarbPorridge,Consumables/Foodstuffs,629,Rhubarb Porridge,,Porridge topped with a sauce that is both sour and sweet ? Seems this mashup can't seem to make up it's mind.,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,2x1,1000,0,0,,,
Item_RhubarbSauce,Consumables/Foodstuffs,630,Rhubarb Sauce,,"Destoyed rhubarb mxed with sugar, presented in a bowl.",0,Common,0,None,0,None,0,Consumable,0,Knife,40,1,0,2x1,1000,0,0,,,
Item_Rice,Consumables/Foodstuffs,631,Rice,,"Bag of rice. Hard to digest when uncooked.  Will swell up in contact with water, please don't feed it to birds, it might swell in their stomachs and they can get sick!",0,Common,0,None,0,None,0,Consumable,0,Knife,30,1,0,2x2,1000,0,0,,,
Item_RiceCake,Consumables/Foodstuffs,632,Puffed Rice Cakes,,Crispy and Savory. ,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Item_Rodsopp,Consumables/Foodstuffs,646,Rödsopp,,"This mushroom stings to the touch, but emits a pleasant, metallic odor. It makes you feel slightly woozy, but can probably be used in cooking.",0,Common,0,None,0,None,0,Consumable,0,Knife,15,1,0,1x1,1000,0,0,,,
Item_Salt,Consumables/Foodstuffs,656,Salt,,"The white gold of millenia. Great to mix with liquid for broths, making foods tastier. ",0,Common,0,None,0,None,0,Consumable,0,Knife,10,1,0,1x1,1000,0,0,,,
Item_SaltedSandfish,Consumables/Foodstuffs,657,Salted Sandfish,,Salty and fishy. ,0,Common,0,None,0,None,0,Consumable,0,Knife,100,1,0,1x1,1000,0,0,,,
Item_SandFish,Consumables/Foodstuffs,659,Flat Sandfish,,An uncooked of fish. May be cooked or eaten raw if prepared correctly.,0,Common,0,None,0,None,0,Consumable,0,Knife,40,1,0,1x1,1000,0,0,,,
Item_SandwichBread,Consumables/Foodstuffs,660,Bread Sandwich,,Not the best thing that happened from sliced bread.,0,Common,0,None,0,None,0,Consumable,0,Knife,80,1,0,1x1,1000,0,0,,,
Item_SandwichBuddy,Consumables/Foodstuffs,661,Buddy Sandwich,,"""Are you gonna eat that?""",0,Common,0,None,0,None,0,Consumable,0,Knife,1000,1,0,2x1,1000,0,0,,,
Item_SandwichButter,Consumables/Foodstuffs,662,Butter Sandwich,,Best thing that happened from sliced bread. Chewy and savory. ,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_SandwichCheese,Consumables/Foodstuffs,663,Cheese Sandwich,,Best thing that happaned from sliced bread. Chewy and savory. ,0,Common,0,None,0,None,0,Consumable,0,Knife,85,1,0,1x1,1000,0,0,,,
Item_SandwichLeverpastej,Consumables/Foodstuffs,664,Liver Patty Sandwich,,If you're in the mood for liver - then you're in for a treat.,0,Common,0,None,0,None,0,Consumable,0,Knife,110,1,0,1x1,1000,0,0,,,
Item_SandwichNutSpread,Consumables/Foodstuffs,665,Nut Spread Sandwich,,Might be a bit gluey to the roof of your mouth. Very nutiritious. ,0,Common,0,None,0,None,0,Consumable,0,Knife,80,1,0,1x1,1000,0,0,,,
Item_SandwichPeanutbutter,Consumables/Foodstuffs,666,Peanutbutter Sandwich,,Might be a bit gluey to the roof of your mouth. Very nutiritious. ,0,Common,0,None,0,None,0,Consumable,0,Knife,110,1,0,1x1,1000,0,0,,,
Item_SandwichPeanutbutterJelly,Consumables/Foodstuffs,667,Peanutbutter Jelly Sandwich,,Best thing that happened.,0,Common,0,None,0,None,0,Consumable,0,Knife,130,1,0,1x1,1000,0,0,,,
Item_Sashimi,Consumables/Foodstuffs,670,Sashimi,,Delicacy consisting of fresh raw fish sliced into thin pieces.,0,Common,0,None,0,None,0,Consumable,0,Knife,220,1,0,2x1,1000,0,0,,,
Item_Sausage,Consumables/Foodstuffs,671,Spicy Sausage,,A spicy smoked sausage.,0,Common,0,None,0,None,0,Consumable,0,Knife,60,1,0,2x1,1000,0,0,,,
Item_SausageOmelette,Consumables/Foodstuffs,672,Sausage Omelette,,You can't make a sausage omelette without breaking a few pigs.,0,Common,0,None,0,None,0,Consumable,0,Knife,110,1,0,2x1,1000,0,0,,,
Item_SausageOnStick,Consumables/Foodstuffs,673,Sausage On Stick,,"Or a meatsickle, if you wish. ",0,Common,0,None,0,None,0,Consumable,0,Knife,200,1,0,2x1,1000,0,0,,,
Item_SausageSoup,Consumables/Foodstuffs,674,Sausage Soup,,"When you absolutely, positively got to eat sausages with a spoon, accept no substitutes.",0,Common,0,None,0,None,0,Consumable,0,Knife,135,1,0,2x1,1000,0,0,,,
Item_Seaweed,Consumables/Foodstuffs,677,Seaweed,,"Dried edible seaweed used in cooking, made from species of the red algae genus. It has a strong and distinctive flavor, and is often used to wrap around rice, like onigiri.",0,Common,0,None,0,None,0,Consumable,0,Knife,30,1,0,1x1,1000,0,0,,,
Item_Snail,Consumables/Foodstuffs,690,Snail,,Cold and slimey. Not very appetizing. Might contain lungworms.,0,Common,0,None,0,None,4,None,0,Knife,20,1,0,1x1,1000,0,0,,,
Item_Spagetti,Consumables/Foodstuffs,696,Spaghetti,,"A packet of noodles, normally made of wheat flour and eggs.\n\nThe wheat that was crushed into a fine powder is now shaped into long, dry, thin, solid, cylindrical strings. \n\nUseful in cooking.",0,Common,0,None,0,None,0,Consumable,0,Knife,30,1,0,1x2,1000,0,0,,,
Item_SpanishOmelette,Consumables/Foodstuffs,697,Spanish Omelette,,"You went to order a bready taco something, but all you got was this lousy omelette. ",0,Common,0,None,0,None,0,Consumable,0,Knife,220,1,0,2x1,1000,0,0,,,
Item_SpiceMix,Consumables/Foodstuffs,698,Spice Mix,,An exotic mix of spices that can be used for many purposes.,0,Common,0,None,0,None,4,None,0,Knife,30,1,0,1x1,1000,0,0,,,
Item_Stew,Consumables/Foodstuffs,704,Stew,,A healthy warm and soothing stew. Has a rich smell.,0,Common,0,None,0,None,0,Consumable,0,Knife,65,1,0,2x1,1000,0,0,,,
Item_Sugar,Consumables/Foodstuffs,708,Sugar,,Make things sweeter.,0,Common,0,None,0,None,0,Consumable,0,Knife,30,1,0,2x2,1000,0,0,,,
Item_Surstromming,Consumables/Foodstuffs,713,Surstromming,,Old fermented fish that tall blond people with funny dialects claim to enjoy.,0,Common,0,None,0,None,0,Consumable,0,Knife,350,1,0,1x1,1000,0,0,,,
Item_SwedishPancakes,Consumables/Foodstuffs,716,Swedish Pancakes,,"Flat as a pancake? That's flattery to a Swedish Pancake. Thin and crispy.\n\nDon't worry it's not just you, the first pancake is always an unattractive blob.",0,Common,0,None,0,None,0,Consumable,0,Knife,220,1,0,2x1,1000,0,0,,,
